time,ax,ay,az,atotal
2.763,-0.58,-0.13,0.13,0.60
2.774,-0.89,0.35,0.91,1.32
2.784,-0.45,0.53,-0.82,1.07
2.794,-0.39,-0.28,0.97,1.08
2.804,0.52,-0.68,0.01,0.85
2.814,-0.20,-0.54,-0.94,1.10
2.824,0.51,-0.52,-0.15,0.74
2.834,-0.36,-0.04,0.83,0.91
2.844,0.27,0.12,-0.86,0.91
2.854,0.32,-0.10,-0.22,0.40
2.864,0.59,0.13,0.02,0.61
2.874,0.42,0.38,-0.47,0.74
2.884,0.27,0.07,-0.21,0.35
2.895,-0.45,-0.03,0.75,0.88
2.905,-0.89,0.45,0.47,1.11
2.915,-0.64,0.48,-0.62,1.01
2.925,-0.05,-0.42,1.02,1.11
2.935,-0.07,-0.40,-0.75,0.86
2.945,0.62,-0.78,-0.43,1.08
2.955,-0.22,-0.38,0.77,0.89
2.965,0.13,-0.07,-0.55,0.57
2.975,-0.11,0.12,-0.72,0.73
2.985,0.46,-0.08,1.05,1.15
2.995,0.60,0.28,-1.16,1.33
3.006,0.44,0.04,-0.09,0.45
3.016,0.18,0.09,0.53,0.57
3.026,-0.51,0.07,-0.16,0.54
3.036,-0.73,0.39,0.41,0.93
3.046,-0.49,0.26,0.15,0.57
3.056,-0.44,-0.27,-0.19,0.55
3.066,0.34,-0.47,0.19,0.61
3.076,0.20,-0.41,-0.37,0.59
3.086,-0.07,-0.41,0.27,0.50
3.096,0.17,-0.27,-0.67,0.74
3.106,0.51,-0.08,-0.39,0.64
3.116,-0.09,0.51,0.52,0.74
3.127,0.74,0.27,-0.86,1.17
3.137,0.26,0.09,0.11,0.30
3.147,-0.20,0.17,-0.08,0.27
3.157,-0.71,-0.14,0.97,1.21
3.167,-0.28,0.41,-0.59,0.77
3.177,-0.66,-0.26,0.80,1.07
3.187,0.23,-0.28,-0.52,0.64
3.197,0.04,-0.39,0.24,0.47
3.207,0.29,-0.27,-0.11,0.41
3.217,0.08,-0.36,-0.36,0.51
3.227,-0.40,-0.15,0.04,0.43
3.237,0.41,-0.12,0.01,0.42
3.247,0.57,0.41,-0.28,0.76
3.258,0.67,0.25,-1.03,1.25
3.268,0.04,0.05,0.92,0.92
3.278,-0.35,0.33,-0.13,0.50
3.288,-0.45,-0.15,0.60,0.76
3.298,-0.60,0.48,-0.25,0.80
3.308,-0.08,-0.37,0.40,0.56
3.318,-0.26,-0.40,-0.30,0.56
3.328,-0.05,-0.45,0.10,0.46
3.338,0.47,-0.31,-0.15,0.58
3.348,-0.40,0.07,-0.24,0.48
3.358,0.49,-0.34,-0.04,0.60
3.368,0.37,-0.27,0.42,0.62
3.379,0.31,0.54,-1.64,1.75
3.389,0.67,0.08,0.80,1.05
3.399,0.06,0.11,-0.01,0.13
3.409,-0.64,-0.13,0.20,0.68
3.419,-0.27,0.33,0.16,0.45
3.429,-1.01,0.79,0.38,1.34
3.439,-0.11,0.19,-0.30,0.38
3.449,0.37,-0.91,-0.02,0.98
3.459,0.20,-1.01,0.06,1.03
3.469,0.17,-0.41,-0.06,0.45
3.480,-0.19,-0.23,0.34,0.46
3.490,-0.11,0.15,-1.22,1.23
3.500,0.39,0.27,0.64,0.80
3.510,0.86,0.45,-1.09,1.46
3.520,0.40,0.03,0.27,0.48
3.530,0.18,0.02,0.47,0.51
3.540,-0.77,0.23,-0.22,0.83
3.550,-0.96,0.40,0.36,1.10
3.560,-0.17,-0.04,-0.06,0.18
3.570,0.06,-0.42,0.03,0.43
3.580,0.30,-0.47,-0.19,0.59
3.591,0.39,-0.61,0.35,0.81
3.601,-0.44,-0.04,-0.39,0.58
3.611,-0.09,-0.02,-0.04,0.10
3.621,0.26,-0.24,0.04,0.35
3.631,0.42,0.14,-0.76,0.88
3.641,0.60,0.50,-0.13,0.79
3.651,0.34,0.16,0.19,0.42
3.661,-0.22,-0.09,0.10,0.26
3.671,-1.04,0.38,0.34,1.15
3.681,0.08,0.11,-0.02,0.14
3.691,-0.64,-0.05,0.25,0.69
3.701,0.15,-0.27,-0.27,0.41
3.711,0.27,-0.60,0.09,0.67
3.721,0.20,-0.35,-0.15,0.43
3.731,-0.25,-0.20,-0.22,0.39
3.742,-0.01,-0.12,-0.06,0.13
3.752,0.03,0.01,-0.29,0.29
3.762,0.50,0.24,-0.26,0.62
3.772,0.75,0.07,0.07,0.76
3.782,0.20,0.43,-0.55,0.72
3.792,0.20,-0.26,0.64,0.72
3.802,-1.25,0.52,0.48,1.43
3.812,-0.41,0.05,-0.09,0.42
3.822,-0.56,0.01,-0.29,0.63
3.833,0.52,-0.17,0.24,0.60
3.843,0.26,-0.46,0.05,0.53
3.853,0.12,-0.55,-0.22,0.61
3.863,-0.16,-0.41,-0.16,0.47
3.873,-0.12,0.06,-0.00,0.14
3.883,0.26,0.11,-0.45,0.53
3.893,0.61,0.14,0.10,0.63
3.903,0.26,0.59,-0.90,1.11
3.913,0.47,-0.16,0.63,0.80
3.923,-0.73,-0.05,0.29,0.79
3.933,-0.53,0.12,0.00,0.54
3.943,-0.16,-0.03,-0.02,0.17
3.954,-0.28,0.07,0.42,0.51
3.964,0.21,0.02,-0.60,0.63
3.974,0.10,-0.44,0.25,0.52
3.984,0.24,-0.57,0.05,0.62
3.994,-0.39,-0.26,-0.03,0.47
4.004,-0.09,-0.24,-0.24,0.35
4.014,0.38,0.18,-0.29,0.51
4.024,0.67,0.36,-0.13,0.77
4.034,0.51,0.24,-0.43,0.71
4.044,0.02,-0.05,0.09,0.10
4.054,-0.46,0.17,0.65,0.82
4.064,-0.42,0.18,-0.07,0.46
4.075,-0.52,-0.04,-0.07,0.53
4.084,0.14,-0.13,0.44,0.48
4.095,-0.25,0.01,-0.84,0.87
4.105,0.10,-0.30,0.78,0.84
4.115,0.38,-0.56,0.17,0.70
4.125,-0.40,-0.34,-0.81,0.97
4.135,0.49,-0.21,0.05,0.54
4.145,0.23,0.40,0.21,0.51
4.155,0.90,0.15,-0.73,1.17
4.165,-0.11,0.39,-0.51,0.65
4.176,0.09,-0.32,1.49,1.53
4.185,-0.46,0.14,-1.15,1.24
4.196,-0.77,0.34,0.64,1.06
4.206,0.27,-0.18,0.32,0.45
4.216,-0.41,0.01,-0.54,0.67
4.226,0.06,-0.09,0.46,0.47
4.236,0.24,-0.23,-0.26,0.42
4.246,-0.05,-0.40,0.36,0.54
4.256,-0.15,-0.41,-0.46,0.63
4.266,0.34,-0.24,-0.09,0.43
4.276,0.30,0.29,0.12,0.44
4.286,0.25,0.66,-0.58,0.91
4.296,0.64,0.15,0.06,0.66
4.307,-0.26,-0.18,0.73,0.80
4.317,-0.36,-0.10,-0.81,0.89
4.327,-0.37,-0.33,0.82,0.96
4.337,-0.15,0.15,-0.16,0.26
4.347,-0.42,0.25,0.10,0.50
4.357,0.17,0.09,-0.04,0.19
4.367,-0.03,-0.10,-0.17,0.20
4.377,0.15,-0.33,-0.28,0.46
4.387,0.03,-0.65,0.33,0.73
4.397,0.00,-0.37,-0.19,0.42
4.407,0.43,0.02,-0.53,0.69
4.417,0.64,0.49,0.20,0.83
4.427,0.37,0.46,-0.71,0.92
4.438,-0.52,-0.17,1.34,1.45
4.448,-0.15,0.26,-1.21,1.25
4.458,-0.57,-0.02,0.87,1.04
4.468,-0.06,-0.00,0.28,0.28
4.478,-0.14,-0.00,-1.13,1.14
4.488,0.30,-0.22,0.55,0.66
4.498,-0.18,0.09,-0.25,0.32
4.508,0.08,-0.64,0.33,0.72
4.518,0.06,-0.31,-0.65,0.72
4.528,0.05,-0.32,0.44,0.55
4.538,-0.10,0.20,-0.68,0.71
4.548,0.37,0.44,-0.10,0.58
4.559,1.09,0.11,-0.01,1.09
4.569,-0.19,0.11,0.27,0.35
4.579,-0.19,-0.28,-0.10,0.35
4.589,-0.52,-0.20,0.29,0.63
4.599,-0.51,0.26,0.19,0.60
4.609,-0.27,0.44,-0.30,0.60
4.619,-0.15,0.03,0.38,0.41
4.629,0.68,-0.44,-0.57,0.99
4.639,-0.00,-0.55,0.11,0.56
4.649,-0.08,-0.22,-0.28,0.37
4.660,-0.02,-0.25,0.53,0.59
4.670,0.08,-0.16,-0.23,0.29
4.680,0.53,0.27,-1.25,1.38
4.690,0.65,0.01,1.50,1.63
4.700,0.36,0.38,-0.89,1.04
4.710,-0.89,-0.10,0.55,1.05
4.720,-0.45,0.35,-0.27,0.63
4.730,-0.52,0.19,0.42,0.69
4.740,0.05,0.21,-0.36,0.42
4.750,0.12,-0.43,0.56,0.71
4.760,0.38,-0.49,-1.03,1.20
4.770,-0.29,-0.32,0.67,0.79
4.780,0.08,-0.25,-0.11,0.28
4.791,-0.39,-0.16,-0.33,0.54
4.801,0.95,-0.25,-0.45,1.08
4.811,0.74,0.44,-0.73,1.13
4.821,0.24,-0.12,0.95,0.98
4.831,-0.50,0.34,-0.34,0.70
4.841,0.01,-0.01,-0.08,0.09
4.851,-0.79,0.53,0.37,1.02
4.861,-0.50,0.50,-0.06,0.71
4.871,0.01,-0.30,0.38,0.48
4.881,0.05,-0.42,-0.44,0.61
4.891,0.34,-0.62,-0.37,0.80
4.902,0.35,-0.55,0.97,1.17
4.912,-0.56,-0.17,0.12,0.59
4.922,0.40,-0.00,-2.36,2.39
4.932,-0.34,0.01,1.82,1.85
4.942,0.65,0.34,-0.66,0.99
4.952,0.46,0.59,-1.44,1.62
4.962,1.00,-0.82,1.87,2.27
4.972,-0.31,0.47,-1.15,1.28
4.982,-1.50,0.04,1.71,2.28
4.992,-0.36,0.43,-1.61,1.71
5.002,-0.43,0.18,0.45,0.65
5.012,0.57,-0.03,0.18,0.60
5.023,0.52,-0.70,-0.14,0.89
5.033,-0.10,-0.70,-0.38,0.81
5.043,-0.36,-0.31,0.08,0.48
5.053,0.10,-0.04,0.48,0.49
5.063,0.13,0.14,-0.83,0.85
5.073,0.90,0.07,-0.48,1.02
5.083,0.45,0.17,0.35,0.60
5.093,0.08,-0.12,0.47,0.49
5.103,-0.66,0.19,-0.56,0.88
5.113,-0.67,0.63,0.56,1.08
5.124,-0.19,0.01,0.42,0.47
5.134,-0.39,-0.44,-0.39,0.71
5.144,0.27,-0.35,-0.15,0.47
5.154,0.34,-0.13,0.05,0.37
5.164,-0.01,-0.41,0.02,0.41
5.174,-0.12,-0.31,-0.20,0.39
5.184,0.13,-0.05,-0.12,0.19
5.194,0.29,0.27,-0.35,0.53
5.204,0.70,0.15,0.02,0.71
5.214,0.33,-0.31,0.42,0.62
5.224,-0.47,0.14,-0.25,0.55
5.234,-0.19,0.34,-0.24,0.46
5.245,-0.47,0.29,0.87,1.03
5.255,-0.41,-0.04,-0.04,0.41
5.265,0.01,-0.43,-0.39,0.58
5.275,-0.20,-0.23,-0.14,0.34
5.285,0.58,-0.03,-0.17,0.61
5.295,-0.22,-0.28,0.22,0.42
5.305,0.05,-0.42,-0.29,0.51
5.315,0.15,-0.28,0.07,0.32
5.325,0.31,0.28,-0.35,0.54
5.335,0.82,0.15,-0.39,0.92
5.345,0.04,0.07,0.83,0.83
5.355,-0.08,0.16,-0.77,0.79
5.365,-0.58,0.24,0.24,0.68
5.376,-0.49,0.43,0.51,0.82
5.386,-0.26,-0.24,-0.02,0.36
5.396,0.10,-0.37,-0.25,0.46
5.406,0.15,-0.32,-0.11,0.37
5.416,0.15,-0.17,-0.01,0.23
5.426,-0.03,-0.19,-0.38,0.42
5.436,-0.26,-0.19,0.20,0.38
5.446,0.65,-0.36,-0.01,0.74
5.456,0.08,0.42,-0.41,0.59
5.466,0.78,0.23,-0.55,0.98
5.476,-0.12,-0.07,1.17,1.17
5.487,-0.32,0.34,-1.10,1.19
5.497,-0.46,-0.05,1.02,1.12
5.507,-0.49,0.33,0.09,0.60
5.517,-0.08,-0.23,-0.26,0.35
5.527,0.24,-0.35,-0.48,0.64
5.537,0.32,-0.50,0.63,0.87
5.547,-0.45,-0.24,-0.43,0.67
5.557,0.18,-0.32,0.24,0.44
5.567,-0.00,-0.14,-0.26,0.30
5.577,-0.05,0.09,-0.53,0.54
5.587,1.05,0.24,0.15,1.09
5.597,0.36,0.55,-0.48,0.81
5.608,0.11,-0.13,0.38,0.41
5.618,-0.84,0.38,0.28,0.96
5.628,-0.93,0.63,0.14,1.13
5.638,-0.01,0.15,0.30,0.34
5.648,-0.56,0.13,-0.12,0.59
5.658,-0.22,0.01,0.72,0.76
5.668,-0.31,0.02,0.81,0.87
5.678,-0.33,-0.57,0.28,0.72
5.688,-0.00,-0.55,-1.58,1.68
5.698,0.33,-0.26,0.15,0.45
5.708,1.02,0.26,0.85,1.35
5.719,1.11,0.83,-1.06,1.75
5.729,0.76,0.86,-0.76,1.38
5.739,0.65,0.39,0.62,0.98
5.749,0.02,-0.18,-0.25,0.31
5.759,-0.37,-0.49,-0.66,0.91
5.769,-0.63,-0.78,0.27,1.03
5.779,-0.44,-0.60,0.50,0.89
5.789,0.11,-0.33,-0.90,0.96
5.799,-0.00,-0.13,-0.45,0.47
5.809,0.05,-0.38,0.86,0.94
5.819,0.46,-0.22,-0.18,0.54
5.829,-0.13,0.12,-1.60,1.61
5.839,0.04,-0.28,1.46,1.48
5.850,0.06,-0.20,-0.35,0.41
5.860,-0.11,-0.03,-0.91,0.92
5.870,0.39,-0.40,0.07,0.56
5.880,0.06,-0.42,0.59,0.73
5.890,-0.30,-0.17,-0.46,0.58
5.900,-0.19,-0.09,-0.15,0.26
5.910,-0.34,0.01,-0.11,0.36
5.920,-0.20,0.08,-0.15,0.27
5.930,0.21,-0.37,-0.05,0.43
5.941,0.02,-0.48,-0.43,0.64
5.950,0.04,-0.44,-0.08,0.45
5.960,-0.11,-0.43,-0.41,0.60
5.971,-1.37,0.50,1.47,2.07
5.981,-1.01,0.97,-0.53,1.50
5.991,-0.01,0.46,-0.47,0.66
6.001,1.19,0.38,1.16,1.71
6.011,0.16,0.64,-0.66,0.94
6.021,0.88,-0.28,0.21,0.95
6.031,0.65,-0.02,1.86,1.97
6.041,-0.23,0.59,-0.92,1.12
6.051,-0.18,-0.13,-1.10,1.12
6.061,-0.11,-1.05,1.16,1.56
6.071,-0.17,-0.77,-0.14,0.80
6.081,-0.26,-0.22,-0.97,1.03
6.092,0.13,0.09,0.36,0.40
6.102,0.69,0.54,-0.35,0.95
6.112,0.97,0.53,-0.32,1.15
6.122,0.08,0.12,-0.20,0.25
6.132,-0.26,0.02,-0.01,0.26
6.142,-0.86,0.24,0.89,1.26
6.153,-0.29,-0.37,0.30,0.56
6.162,-0.38,-0.30,-0.43,0.65
6.172,-0.10,-0.13,0.35,0.38
6.182,0.09,-0.09,0.21,0.25
6.193,0.05,-0.26,-0.89,0.93
6.202,0.23,-0.42,0.14,0.50
6.213,-0.08,-0.15,0.40,0.43
6.223,0.33,0.05,-0.90,0.96
6.233,0.57,0.31,0.47,0.80
6.243,0.35,0.46,-0.84,1.02
6.253,0.16,0.21,-0.01,0.27
6.263,0.06,-0.11,0.50,0.52
6.273,-0.68,-0.10,0.09,0.69
6.284,-0.21,-0.47,0.59,0.79
6.293,-0.67,-0.03,-0.15,0.69
6.303,-0.21,0.08,0.11,0.25
6.313,0.10,0.01,-0.09,0.14
6.324,0.12,-0.12,-0.81,0.82
6.334,0.41,-0.66,0.73,1.07
6.344,-0.11,-0.32,-0.74,0.82
6.354,0.21,0.00,-0.26,0.34
6.364,0.40,0.60,0.18,0.74
6.374,0.56,0.58,-0.65,1.04
6.384,0.37,-0.09,-0.02,0.38
6.394,-0.32,-0.09,0.49,0.59
6.404,-0.63,-0.09,-0.22,0.67
6.414,-0.35,-0.28,0.63,0.77
6.425,-0.34,0.05,0.44,0.56
6.435,-0.14,0.18,-0.69,0.72
6.445,0.08,-0.15,-0.07,0.18
6.455,0.10,-0.29,0.17,0.35
6.465,0.05,-0.39,-0.39,0.55
6.475,0.23,-0.41,-0.07,0.48
6.485,0.24,0.07,-0.34,0.42
6.495,0.43,0.46,-0.22,0.66
6.505,0.59,0.30,0.07,0.67
6.515,0.15,0.22,-0.53,0.59
6.525,-0.29,-0.02,0.03,0.29
