time,ax,ay,az,atotal
1.220,0.90,-0.65,-0.17,1.12
1.230,-0.17,0.10,-0.14,0.24
1.240,-0.34,0.02,-0.19,0.39
1.251,0.61,0.63,0.57,1.05
1.260,1.02,1.09,-0.11,1.49
1.271,0.93,0.62,-0.43,1.20
1.281,0.32,0.51,0.19,0.63
1.291,-1.16,-0.61,-0.03,1.31
1.301,-2.13,-0.80,-0.14,2.28
1.311,-1.39,-0.05,-0.59,1.51
1.321,-0.26,-0.54,-0.55,0.81
1.331,0.68,0.04,0.52,0.86
1.341,0.63,0.21,0.33,0.74
1.351,0.57,0.21,-0.14,0.63
1.361,-0.51,-0.18,-0.55,0.77
1.371,-0.78,-0.76,-0.10,1.09
1.382,0.78,-0.20,0.82,1.14
1.392,1.53,0.73,0.22,1.71
1.402,0.95,0.38,-0.60,1.19
1.412,0.35,0.79,0.23,0.90
1.422,-1.44,-0.16,-0.39,1.50
1.432,-1.91,-0.14,-0.08,1.92
1.442,-1.48,0.16,-0.49,1.57
1.452,-0.27,-0.84,-0.43,0.98
1.462,1.12,0.33,0.33,1.21
1.472,0.66,-0.71,0.24,1.00
1.482,-0.06,-0.23,0.09,0.26
1.492,-0.28,-0.05,-0.32,0.43
1.503,-0.23,-0.42,-0.31,0.57
1.513,0.87,0.69,0.99,1.49
1.523,1.37,0.49,-0.24,1.47
1.533,0.79,0.80,-0.46,1.22
1.543,-0.10,0.37,0.19,0.43
1.553,-1.95,-0.89,-0.27,2.16
1.563,-1.93,-0.24,0.02,1.94
1.573,-0.64,0.17,-0.52,0.84
1.583,-0.08,-0.35,-0.39,0.53
1.593,0.77,0.22,0.20,0.82
1.603,0.72,-0.46,0.15,0.87
1.613,-0.07,-0.13,0.16,0.21
1.624,-0.94,-0.65,-0.36,1.20
1.634,-0.50,-0.51,-0.08,0.71
1.644,1.50,1.07,0.73,1.98
1.654,1.79,0.84,-0.18,1.98
1.664,0.76,0.37,-0.51,0.99
1.674,0.01,0.47,0.13,0.49
1.684,-1.72,-0.74,0.12,1.88
1.694,-2.82,-0.65,-0.30,2.91
1.704,-1.00,-0.03,-0.57,1.15
1.714,0.52,0.32,-0.33,0.69
1.724,0.79,0.07,0.32,0.85
1.735,1.09,-0.17,0.03,1.10
1.744,0.04,-0.12,0.34,0.36
1.755,-0.68,-0.63,-0.61,1.11
1.765,-0.83,-0.97,0.08,1.27
1.775,0.92,1.18,1.03,1.81
1.785,1.71,1.09,-0.62,2.12
1.795,0.98,0.83,-0.57,1.40
1.805,0.04,0.43,0.19,0.48
1.815,-1.48,-0.81,0.14,1.69
1.825,-1.81,-0.56,-0.09,1.90
1.835,-1.43,-0.80,-0.77,1.81
1.845,-0.42,-0.13,-0.36,0.56
1.856,0.57,0.87,0.80,1.31
1.866,0.99,-0.12,-0.71,1.23
1.876,0.50,-0.14,0.58,0.78
1.886,-0.22,0.07,-0.43,0.49
1.896,0.05,-1.39,0.35,1.44
1.906,0.52,0.51,0.41,0.84
1.916,0.74,0.54,-0.05,0.92
1.926,0.71,0.92,-0.58,1.29
1.936,-0.05,0.83,0.11,0.84
1.946,-1.22,-0.65,-0.15,1.39
1.956,-1.49,-0.58,-0.22,1.61
1.967,-1.03,-0.25,-0.25,1.09
1.977,-0.28,-0.69,-0.52,0.90
1.987,0.17,-0.34,0.71,0.80
1.997,0.73,0.82,0.01,1.10
2.007,0.23,-0.45,-0.43,0.66
2.017,-0.03,0.34,-0.12,0.37
2.027,-0.03,-0.38,0.48,0.61
2.037,1.07,0.16,0.42,1.16
2.047,1.13,0.51,-0.36,1.29
2.057,-0.07,-0.16,-0.46,0.49
2.067,-0.09,0.62,0.46,0.78
2.077,-1.09,-0.09,0.09,1.10
2.088,-2.02,0.12,-0.65,2.13
2.098,-0.72,0.15,-0.86,1.13
2.108,0.26,0.18,0.01,0.32
2.118,0.54,-0.62,0.39,0.91
2.128,0.56,-0.74,0.57,1.09
2.138,0.09,-0.10,-0.60,0.61
2.148,-0.65,-0.68,0.07,0.95
2.158,-0.33,0.00,-0.26,0.42
2.168,0.85,0.31,0.89,1.26
2.178,1.97,1.34,-0.37,2.41
2.188,0.61,0.04,-0.46,0.76
2.199,-0.54,0.78,0.32,1.00
2.209,-2.38,-0.17,0.04,2.38
2.219,-2.11,-0.12,-0.95,2.31
2.229,-0.22,0.12,-0.41,0.49
2.239,0.60,-0.65,0.15,0.90
2.249,1.26,-0.24,0.39,1.34
2.259,0.33,-0.55,0.54,0.84
2.269,-1.04,-0.50,-0.65,1.33
2.279,-1.29,-0.65,-0.50,1.53
2.289,0.26,0.06,0.01,0.27
2.299,2.02,0.87,1.35,2.58
2.309,1.81,0.87,-0.37,2.04
2.319,0.81,0.47,-0.68,1.16
2.330,-0.45,0.40,0.22,0.65
2.340,-2.80,-0.24,-0.13,2.82
2.350,-2.45,-0.47,-0.38,2.52
2.360,-0.45,-0.54,-0.85,1.10
2.370,0.97,0.33,0.64,1.21
2.380,1.36,-0.38,-0.16,1.42
2.390,0.52,-0.48,0.46,0.84
2.400,-0.17,-0.14,-0.33,0.39
2.410,-1.49,-0.99,-0.47,1.85
2.420,-0.49,0.37,0.58,0.85
2.430,1.47,0.55,0.36,1.60
2.441,1.99,1.07,-0.35,2.29
2.451,0.81,0.60,-0.45,1.10
2.461,-0.40,0.00,0.25,0.47
2.471,-2.31,0.22,0.35,2.34
2.481,-2.51,-0.44,-0.81,2.68
2.491,-0.49,-0.68,-0.99,1.30
2.501,0.59,0.37,0.48,0.85
2.511,1.50,-0.69,0.23,1.67
2.521,0.55,-0.58,0.68,1.05
2.531,-0.06,0.28,-0.40,0.50
2.541,-0.79,-1.21,-0.70,1.61
2.551,-0.24,0.53,0.46,0.74
2.561,1.17,0.72,0.82,1.60
2.571,1.38,0.65,-1.06,1.86
2.582,0.65,1.25,0.38,1.46
2.592,-1.18,-0.04,-0.00,1.18
2.602,-2.21,0.26,-0.51,2.29
2.612,-1.48,-0.26,-0.67,1.64
2.622,-0.27,-1.18,-0.30,1.25
2.632,0.63,-0.08,0.81,1.03
2.642,1.02,-0.62,0.08,1.20
2.652,0.26,-0.15,-0.11,0.32
2.662,-0.49,-0.10,-0.22,0.55
2.672,-0.33,-0.32,-0.31,0.55
2.683,0.52,0.71,0.71,1.13
2.693,1.33,0.70,0.26,1.53
2.703,0.72,0.14,-0.98,1.22
2.713,0.48,0.84,0.44,1.06
2.723,-1.01,-0.12,0.23,1.04
2.733,-2.60,-0.30,-0.46,2.66
2.743,-1.27,0.21,-0.88,1.56
2.753,0.35,0.10,-0.19,0.41
2.763,0.52,-0.40,0.39,0.76
2.773,0.95,-0.52,0.53,1.20
2.783,0.34,-0.20,-0.17,0.43
2.793,-0.69,-0.51,-0.37,0.94
2.804,-0.38,-0.34,-0.18,0.54
2.814,0.42,0.23,0.62,0.79
2.824,1.37,1.06,0.34,1.76
2.834,1.09,0.84,-0.73,1.55
2.844,-0.39,0.09,-0.11,0.42
2.854,-1.18,-0.40,0.05,1.24
2.864,-1.71,0.15,0.14,1.72
2.874,-1.37,-0.33,-0.46,1.48
2.884,0.25,-0.07,-0.68,0.73
2.894,0.68,0.23,0.27,0.77
2.904,0.62,-0.41,0.22,0.78
2.914,-0.22,-0.77,0.06,0.80
2.925,-0.89,-0.89,-0.37,1.31
2.935,0.07,-0.33,0.05,0.34
2.945,0.99,0.53,0.98,1.50
2.955,1.47,0.92,-0.31,1.76
2.965,1.17,0.80,-0.66,1.56
2.975,0.09,0.75,0.15,0.77
2.985,-2.02,-0.52,0.18,2.09
2.995,-2.46,-0.53,-0.39,2.54
3.005,-0.69,0.05,-0.61,0.92
3.015,0.37,-0.08,-0.02,0.38
3.025,0.76,-0.22,-0.01,0.79
3.035,0.76,-0.31,0.39,0.91
3.046,0.05,-0.09,0.03,0.11
3.056,-1.10,-0.99,-0.50,1.57
3.066,-0.28,-0.02,0.28,0.40
3.076,1.42,0.93,0.87,1.91
3.086,1.47,0.65,-0.74,1.77
3.096,0.79,0.79,-0.27,1.15
3.106,-0.22,0.19,0.22,0.36
3.116,-1.45,-0.12,0.25,1.47
3.126,-2.36,0.02,-0.35,2.39
3.137,-1.55,-0.96,-1.55,2.39
3.146,0.72,0.43,0.51,0.98
3.156,0.82,-0.49,0.20,0.98
3.167,0.71,-0.80,0.46,1.16
3.177,0.42,0.21,0.17,0.50
3.187,-0.57,-0.68,-0.74,1.16
3.197,-0.25,0.30,0.21,0.45
3.207,1.05,1.14,0.80,1.74
3.217,1.19,0.92,-1.17,1.91
3.227,0.38,0.72,0.77,1.12
3.237,-0.01,0.36,-0.01,0.36
3.247,-1.76,-0.69,-0.41,1.93
3.257,-2.47,-0.94,-0.48,2.69
3.268,-0.45,-0.62,-0.55,0.94
3.277,0.14,0.06,0.41,0.44
3.288,0.95,0.02,0.33,1.01
3.298,0.89,0.26,-0.09,0.93
3.308,-0.59,-0.20,-0.42,0.75
3.318,-0.23,-0.59,-0.22,0.67
3.328,0.28,0.34,0.82,0.93
3.338,0.99,0.50,0.50,1.21
3.348,1.13,0.33,-0.99,1.54
3.358,0.90,1.04,0.18,1.39
3.368,-0.74,-0.08,-0.10,0.76
3.378,-1.85,-0.61,0.16,1.95
3.388,-1.81,0.12,-0.38,1.86
3.399,-0.61,-0.44,-0.98,1.24
3.409,0.35,-0.09,0.19,0.41
3.419,0.60,-0.13,0.65,0.90
3.429,0.66,-0.32,-0.04,0.74
3.439,-0.20,-0.18,-0.22,0.34
3.449,-0.44,-0.12,-0.28,0.54
3.459,0.14,-0.38,0.20,0.46
3.469,1.59,0.93,0.79,2.00
3.479,0.90,0.57,-0.57,1.21
3.489,-0.18,0.13,-0.18,0.29
3.499,-0.45,0.51,0.05,0.68
3.509,-1.79,-0.61,-0.05,1.89
3.520,-1.56,0.22,-0.32,1.61
3.530,-0.43,-0.45,-0.79,1.01
3.540,0.36,-0.23,0.13,0.44
3.550,0.62,-0.12,0.46,0.78
3.560,0.18,-0.80,0.17,0.84
3.570,-0.37,0.08,-0.38,0.53
3.580,-0.16,-0.51,-0.29,0.60
3.590,0.86,0.54,0.43,1.10
3.600,1.30,0.54,0.75,1.59
3.610,0.80,0.43,-1.08,1.41
3.620,0.30,0.67,0.24,0.77
3.630,-1.19,-0.26,0.13,1.22
3.641,-2.15,-0.57,-0.16,2.23
3.651,-1.32,0.22,-0.28,1.37
3.661,-0.40,-0.17,-1.10,1.19
3.671,0.64,-0.17,0.32,0.73
3.681,1.06,-0.10,0.65,1.24
3.691,0.32,-0.35,0.04,0.48
3.701,-0.65,-0.46,-0.50,0.94
3.711,-0.77,-0.22,0.16,0.81
3.721,1.00,0.74,0.25,1.27
3.731,1.59,0.95,0.05,1.85
3.741,1.05,0.63,-0.44,1.30
3.752,0.19,0.12,-0.01,0.23
3.762,-0.89,-0.27,0.45,1.03
3.772,-2.74,-1.21,-0.34,3.02
3.782,-1.69,-0.11,-0.73,1.84
3.792,0.17,1.04,-0.12,1.06
3.802,0.30,-0.32,-0.36,0.57
3.812,1.32,0.14,0.51,1.42
3.822,0.94,0.13,0.37,1.01
3.832,-0.57,-1.14,-0.58,1.40
3.842,-1.02,-0.58,0.06,1.18
3.853,0.33,0.06,0.90,0.96
3.862,1.70,1.50,-0.35,2.30
3.873,0.89,0.80,-0.52,1.30
3.883,0.40,0.49,-0.13,0.64
3.893,-1.17,-0.43,0.20,1.26
3.903,-2.03,-0.93,-0.05,2.24
3.913,-1.40,-0.39,-0.40,1.51
3.923,-0.67,-0.24,-0.49,0.87
3.933,0.56,0.55,0.27,0.83
3.943,1.01,0.09,-0.07,1.01
3.953,0.80,0.18,0.16,0.83
3.963,-0.23,-0.17,-0.18,0.34
3.973,-0.95,-1.06,-0.03,1.42
3.983,0.81,0.22,0.58,1.02
3.994,1.13,0.27,-0.17,1.17
4.004,0.81,1.05,-0.03,1.33
4.014,0.66,0.79,-0.03,1.03
4.024,-1.11,-0.36,-0.40,1.23
4.034,-1.97,-0.57,0.07,2.05
4.044,-1.08,-0.18,-0.40,1.17
4.054,-0.66,-0.38,-0.58,0.95
4.064,0.18,-0.25,0.70,0.76
4.074,1.17,0.49,-0.18,1.28
4.084,0.40,0.01,-0.07,0.41
4.094,-0.15,-0.14,-0.20,0.28
4.105,-0.79,-1.00,-0.03,1.27
4.115,0.61,0.00,0.60,0.86
4.125,1.55,0.28,0.18,1.58
4.135,0.21,0.29,-0.32,0.49
4.145,0.10,0.68,-0.27,0.74
4.155,-0.64,0.48,-0.06,0.80
4.165,-2.13,0.37,0.16,2.17
4.175,-1.29,-0.33,-0.94,1.63
4.185,-0.01,-0.40,-0.46,0.61
4.195,0.65,-0.08,0.59,0.88
4.205,0.80,-1.04,0.32,1.35
4.215,-0.09,-0.25,0.27,0.38
4.225,-0.45,-0.20,-0.64,0.80
4.236,-0.21,-0.05,-0.28,0.35
4.246,0.65,0.25,0.78,1.05
4.256,1.78,1.01,0.22,2.06
4.266,0.90,0.38,-0.65,1.17
4.276,-0.19,0.33,0.13,0.40
4.286,-1.71,-0.25,0.09,1.73
4.296,-2.54,-0.29,-0.39,2.58
4.306,-0.57,0.52,-0.51,0.93
4.316,0.22,-0.47,-0.50,0.71
4.326,1.12,0.12,0.53,1.24
4.337,1.14,-0.26,0.49,1.27
4.347,-0.79,-0.83,-0.35,1.19
4.357,-1.39,-0.44,-0.17,1.46
4.367,0.02,-0.36,-0.29,0.46
4.377,1.31,0.89,0.90,1.82
4.387,1.77,0.84,0.10,1.96
4.397,0.95,0.32,-0.98,1.40
4.407,0.27,0.63,0.47,0.83
4.417,-2.10,-0.22,0.21,2.12
4.427,-3.31,-1.00,-0.88,3.57
4.437,-0.54,-0.05,0.35,0.64
4.447,1.09,1.00,-0.91,1.74
4.457,0.43,-1.35,-0.19,1.43
4.468,1.05,0.47,1.02,1.53
4.478,0.82,0.09,-0.36,0.90
4.488,-1.62,-1.41,0.09,2.15
4.498,-1.07,0.21,-0.11,1.10
4.508,1.19,-0.11,0.37,1.25
4.518,2.20,1.49,0.08,2.66
4.528,0.59,0.72,-0.37,1.00
4.538,-0.06,-0.01,-0.41,0.41
4.548,-2.01,-0.01,0.62,2.11
4.558,-2.45,0.30,-0.90,2.62
4.568,-0.96,-1.25,-0.54,1.66
4.578,0.60,0.29,0.40,0.78
4.589,0.88,-0.27,0.07,0.93
4.599,1.15,-0.44,0.23,1.25
4.609,0.04,-0.11,0.05,0.12
4.619,-0.86,-0.71,-0.65,1.29
4.629,-0.33,-0.03,0.23,0.40
4.639,0.82,0.61,1.06,1.48
4.649,1.38,0.75,-0.94,1.83
4.659,1.71,1.18,0.06,2.08
4.669,-0.77,0.04,0.18,0.79
4.679,-2.57,-0.43,-0.25,2.62
4.689,-1.59,0.57,-0.79,1.86
4.699,-1.20,-1.44,-0.49,1.93
4.710,0.64,0.48,0.74,1.09
4.720,1.30,-0.53,-0.02,1.40
4.730,0.91,0.46,0.31,1.07
4.740,-0.30,-0.31,-0.32,0.54
4.750,-1.04,-1.08,-0.68,1.65
4.760,0.04,0.53,0.45,0.70
4.770,1.03,-0.25,0.95,1.43
4.780,0.91,0.89,-0.28,1.31
4.790,0.79,0.70,-0.61,1.22
4.800,-0.10,0.70,-0.18,0.73
4.811,-2.25,0.00,0.60,2.33
4.821,-2.07,-0.44,-0.90,2.30
4.831,-0.52,-0.14,-0.65,0.85
4.841,0.63,-0.29,0.33,0.77
4.851,0.92,-0.75,0.18,1.20
4.861,0.33,-0.50,0.48,0.76
4.871,-0.14,-0.13,-0.42,0.46
4.881,-0.43,-0.27,-0.25,0.56
4.891,-0.20,-0.02,0.05,0.21
4.901,1.21,0.62,0.68,1.52
4.911,1.66,0.96,-0.29,1.94
4.922,0.25,0.19,-0.31,0.44
4.932,-0.72,0.03,0.10,0.73
4.942,-1.68,0.14,0.14,1.70
4.952,-2.02,0.03,-0.57,2.10
4.962,-0.32,-0.11,-0.84,0.90
4.972,0.41,-0.09,0.21,0.47
4.982,1.05,-0.01,0.48,1.16
4.992,0.32,-1.06,0.01,1.11
5.002,-0.66,-0.39,-0.05,0.77
5.012,-0.44,-0.25,-0.21,0.54
5.022,0.47,0.24,0.24,0.58
5.032,1.64,1.16,0.50,2.07
5.042,1.20,0.55,-0.79,1.54
5.053,0.48,0.44,-0.06,0.66
5.063,-0.72,-0.05,0.58,0.93
5.073,-2.80,-0.92,-0.35,2.97
5.083,-1.72,0.18,-0.64,1.85
5.093,0.07,0.14,-0.59,0.61
5.103,0.44,-0.36,0.12,0.58
5.113,1.08,0.01,0.65,1.26
5.123,0.63,-0.63,0.01,0.89
5.133,-0.50,-0.30,-0.30,0.65
5.143,-0.74,-0.48,-0.04,0.88
5.153,0.68,0.34,0.63,0.99
5.163,1.51,1.11,0.06,1.87
5.174,0.69,0.34,-0.85,1.14
5.184,0.37,0.83,0.28,0.95
5.194,-1.14,0.02,0.40,1.21
5.204,-2.35,-0.18,-0.55,2.42
5.214,-1.63,-0.39,-0.92,1.91
5.224,0.19,-0.01,-0.21,0.28
5.234,0.72,-0.41,0.56,1.00
5.244,1.03,-0.39,0.44,1.19
5.254,0.19,-0.46,-0.05,0.50
5.264,-0.31,-0.12,-0.60,0.69
5.275,-0.56,-0.29,0.03,0.64
5.284,0.63,0.56,0.75,1.13
5.295,1.59,0.96,-0.09,1.86
5.305,1.17,1.16,-0.47,1.71
5.315,-0.12,0.18,0.10,0.24
5.325,-1.55,-0.52,-0.09,1.64
5.335,-2.05,0.07,-0.15,2.06
5.345,-1.65,-0.93,-0.78,2.05
5.355,0.09,-0.15,0.08,0.19
5.365,1.02,0.12,0.24,1.05
5.375,1.33,-0.26,-0.04,1.35
5.385,0.22,0.42,0.49,0.68
5.395,-0.92,-0.76,-0.76,1.41
5.405,-0.49,-0.06,-0.07,0.50
5.415,0.88,0.69,0.92,1.44
5.426,0.94,-0.03,-0.22,0.97
5.436,0.83,0.47,-0.50,1.07
5.446,0.41,0.38,0.34,0.65
5.456,-1.21,-0.04,0.01,1.21
5.466,-2.29,-0.05,-0.17,2.29
5.476,-1.18,-0.25,-0.98,1.55
5.486,-0.14,-0.15,-0.27,0.34
5.496,0.38,-0.26,0.54,0.71
5.506,0.91,-0.46,0.36,1.08
5.517,0.24,-0.21,-0.08,0.33
5.527,-0.16,-0.15,-0.52,0.57
5.537,-0.31,-0.46,0.08,0.56
5.547,0.95,0.69,0.78,1.41
5.557,1.17,0.48,-0.28,1.29
5.567,0.50,0.38,-0.39,0.74
5.577,0.14,0.64,0.17,0.68
5.587,-1.53,-0.51,0.03,1.61
5.597,-2.12,0.15,-0.15,2.13
5.607,-1.13,-0.49,-1.09,1.65
5.617,0.29,-0.20,-0.12,0.37
5.627,0.71,0.03,0.75,1.03
5.637,0.59,-0.87,-0.05,1.05
5.647,-0.13,0.32,0.34,0.48
5.658,-0.05,0.31,-0.64,0.71
5.668,0.11,-0.32,0.02,0.34
5.678,1.17,0.97,0.68,1.66
5.688,0.92,-0.01,-0.52,1.05
5.698,0.84,0.56,0.11,1.02
5.708,-0.82,-0.29,0.18,0.89
5.718,-2.41,-0.96,-0.47,2.63
5.728,-1.30,1.06,0.09,1.67
5.738,-0.81,-0.32,-1.38,1.63
5.748,0.37,-0.03,0.28,0.47
5.758,1.34,0.35,0.72,1.57
5.769,0.65,-0.83,-0.08,1.05
5.778,-0.41,-0.13,-0.00,0.43
5.789,-0.88,-0.64,-0.28,1.12
5.799,0.36,0.32,0.22,0.53
5.809,1.41,1.03,0.43,1.80
5.819,1.08,0.40,-0.67,1.33
5.829,0.47,0.65,0.16,0.82
5.839,-0.77,-0.04,0.19,0.80
5.849,-2.05,-1.04,-0.49,2.35
5.859,-2.08,-0.07,-0.10,2.08
5.870,0.01,0.11,-0.71,0.72
5.879,0.10,0.01,0.31,0.32
5.890,0.97,0.23,0.20,1.01
5.900,0.92,-0.21,0.01,0.95
5.910,-0.30,0.02,-0.22,0.38
5.920,-0.73,-1.20,-0.06,1.41
5.930,0.45,0.03,0.59,0.74
5.940,1.48,1.44,0.46,2.12
5.950,1.06,0.65,-0.92,1.55
5.960,0.38,0.73,-0.03,0.82
5.970,-1.21,-0.31,0.16,1.26
5.980,-1.64,-0.96,-0.39,1.94
5.990,-1.29,-0.33,0.14,1.34
6.000,-0.88,-0.26,-0.34,0.98
6.011,0.55,0.56,-0.29,0.84
6.021,0.85,0.33,-0.01,0.91
6.031,0.75,0.21,0.34,0.85
6.041,-0.40,-0.43,-0.43,0.73
6.051,-0.72,-0.94,0.01,1.19
6.061,0.52,-0.76,0.42,1.01
6.071,0.54,-0.09,0.53,0.77
6.081,1.10,1.25,-0.16,1.67
6.091,0.57,1.13,-0.67,1.43
6.101,-0.50,0.49,-0.22,0.73
6.111,-1.48,-0.15,0.16,1.50
6.122,-1.90,-0.87,-0.43,2.14
6.132,-0.43,0.13,-0.80,0.92
6.142,0.76,-0.54,1.57,1.83
6.152,0.23,-0.34,-0.87,0.96
6.162,-0.36,-1.03,0.40,1.16
6.172,0.72,1.09,-0.70,1.48
6.182,-0.83,-1.26,0.26,1.53
6.192,0.67,0.74,0.21,1.02
6.202,1.74,0.55,0.58,1.91
6.212,0.52,0.44,-0.73,1.00
6.222,0.05,0.44,0.05,0.45
6.232,-0.70,0.06,0.03,0.70
6.242,-1.99,-0.05,0.09,2.00
6.253,-1.38,-0.22,-0.81,1.61
6.263,-0.10,-0.17,-0.53,0.57
6.273,0.65,0.30,0.49,0.87
6.283,0.54,-0.95,-0.04,1.09
6.293,0.10,0.20,0.59,0.63
6.303,-0.32,-0.34,-0.49,0.68
6.313,-0.41,-0.26,-0.53,0.72
6.323,0.34,0.17,0.87,0.95
6.333,1.83,0.60,0.08,1.93
6.343,1.04,0.76,-0.47,1.37
6.353,0.06,-0.20,0.13,0.25
6.363,-1.40,0.08,-0.04,1.40
6.374,-2.19,0.32,0.22,2.22
6.384,-1.35,-0.16,-1.01,1.69
6.394,0.02,0.37,-0.66,0.75
6.404,0.85,-0.24,0.68,1.11
6.414,1.17,-0.60,0.07,1.31
6.424,-0.11,-0.54,0.60,0.82
6.434,-0.94,-0.60,-0.60,1.27
6.444,-0.52,-0.51,-0.41,0.84
6.454,0.87,1.06,0.78,1.58
6.464,1.58,0.78,0.21,1.77
6.475,1.04,0.44,-0.87,1.43
6.485,0.68,0.73,0.46,1.10
6.495,-1.57,-0.38,0.09,1.62
6.505,-2.92,-0.52,-0.62,3.03
6.515,-1.39,-0.16,-0.30,1.43
6.525,0.43,0.11,-0.45,0.63
