time,ax,ay,az,atotal
1.694,-0.07,-0.18,0.09,0.21
1.704,-0.53,0.04,-0.16,0.56
1.715,-0.81,0.48,0.43,1.04
1.725,-0.33,0.24,0.04,0.41
1.735,-0.10,-0.09,-0.08,0.16
1.745,0.24,-0.12,-0.55,0.61
1.755,0.18,-0.65,0.69,0.97
1.765,-0.00,-0.51,-0.65,0.82
1.775,-0.19,-0.27,0.19,0.38
1.785,0.05,0.13,-0.02,0.14
1.795,0.53,0.25,-0.76,0.96
1.805,0.50,0.21,0.08,0.55
1.815,0.48,0.03,-0.14,0.50
1.825,-0.15,-0.39,0.71,0.82
1.836,-0.69,0.40,-0.64,1.02
1.846,-0.54,0.45,0.51,0.87
1.856,-0.30,0.08,0.22,0.38
1.866,-0.35,-0.10,-0.31,0.48
1.876,0.44,-0.39,-0.30,0.66
1.886,0.02,-0.30,0.25,0.39
1.896,0.08,-0.51,0.07,0.52
1.906,-0.13,-0.34,-0.45,0.58
1.916,0.10,0.06,0.10,0.16
1.926,0.49,0.44,-0.53,0.85
1.936,0.76,0.19,0.10,0.79
1.946,0.23,-0.16,0.03,0.28
1.957,-0.59,0.29,-0.20,0.68
1.967,-0.58,0.26,0.39,0.75
1.977,-0.49,0.37,-0.14,0.63
1.987,-0.01,-0.27,0.40,0.48
1.997,-0.07,-0.21,-0.50,0.54
2.007,0.15,-0.28,-0.10,0.33
2.017,0.18,-0.25,-0.17,0.35
2.027,-0.09,-0.27,0.25,0.37
2.037,-0.01,-0.45,-0.10,0.46
2.047,0.12,0.03,-0.52,0.54
2.057,0.74,0.52,-0.10,0.91
2.068,0.60,0.06,0.07,0.61
2.078,-0.49,0.07,0.44,0.66
2.088,0.13,0.25,-0.84,0.89
2.098,-0.67,0.22,0.94,1.18
2.108,-0.27,0.00,-0.39,0.47
2.118,-0.47,-0.24,0.25,0.58
2.128,0.20,-0.08,-0.30,0.37
2.138,-0.07,-0.15,-0.16,0.23
2.148,0.20,-0.14,-0.12,0.27
2.158,0.02,-0.33,0.38,0.51
2.169,-0.02,-0.30,-0.49,0.58
2.178,0.35,-0.26,-0.00,0.43
2.189,0.50,0.47,-0.25,0.73
2.199,0.57,0.17,-0.23,0.63
2.209,-0.27,0.16,0.52,0.61
2.219,-0.31,0.09,-0.35,0.48
2.229,-0.73,0.29,0.12,0.80
2.239,-0.47,0.17,0.58,0.76
2.249,0.15,-0.12,-0.60,0.63
2.259,0.03,-0.40,0.21,0.45
2.269,0.21,-0.38,-0.25,0.50
2.279,-0.12,-0.14,-0.19,0.27
2.289,0.06,-0.09,-0.00,0.11
2.300,-0.03,-0.11,0.04,0.12
2.310,0.37,0.01,-0.34,0.50
2.320,0.61,0.39,-0.05,0.73
2.330,0.03,0.10,0.33,0.35
2.340,-0.18,0.20,-0.43,0.51
2.350,-0.55,-0.01,0.10,0.56
2.360,-0.16,-0.20,0.44,0.51
2.370,-0.31,0.19,-0.17,0.40
2.380,-0.01,0.15,-0.12,0.19
2.390,0.10,-0.22,-0.11,0.26
2.400,0.07,-0.41,-0.18,0.46
2.410,-0.21,-0.18,0.09,0.29
2.421,0.12,-0.05,-0.38,0.41
2.431,0.23,-0.36,0.15,0.45
2.441,0.24,0.09,-0.29,0.39
2.451,0.45,0.31,0.09,0.55
2.461,0.18,0.39,0.11,0.44
2.471,-0.16,0.25,-0.24,0.38
2.481,-0.49,-0.23,0.29,0.62
2.491,-0.27,-0.16,0.06,0.32
2.501,-0.69,0.18,0.38,0.81
2.511,-0.04,0.33,-0.60,0.69
2.521,0.18,-0.34,0.31,0.49
2.531,0.29,-0.42,-0.69,0.86
2.542,-0.14,-0.24,0.48,0.56
2.552,0.46,-0.25,-0.28,0.60
2.562,-0.25,-0.04,-0.56,0.61
2.572,0.30,0.13,0.67,0.75
2.582,0.40,0.45,-0.23,0.65
2.592,-0.01,0.28,-0.11,0.30
2.602,-0.12,0.19,-0.15,0.27
2.612,-0.17,-0.42,0.18,0.49
2.622,-0.56,-0.05,0.30,0.63
2.632,-0.41,0.41,-0.26,0.64
2.642,-0.22,0.24,-0.01,0.32
2.653,0.32,-0.43,-0.00,0.53
2.663,0.09,-0.54,-0.32,0.63
2.673,0.03,-0.36,-0.15,0.39
2.683,0.03,-0.08,-0.11,0.14
2.693,0.19,0.05,-0.00,0.20
2.703,0.35,0.09,0.18,0.41
2.713,0.28,0.37,-0.41,0.62
2.723,-0.01,0.31,0.35,0.47
2.733,-0.07,0.16,-0.56,0.59
2.743,-0.56,-0.39,0.52,0.86
2.753,-0.15,-0.07,-0.04,0.17
2.763,-0.43,0.28,0.09,0.52
2.774,0.07,0.28,-0.43,0.52
2.784,-0.12,-0.12,0.58,0.60
2.794,0.47,-0.53,-0.91,1.15
2.804,-0.21,-0.68,0.27,0.77
2.814,0.18,-0.04,-0.20,0.27
2.824,0.02,0.29,0.01,0.29
2.834,0.56,0.20,0.01,0.59
2.844,0.18,0.27,0.04,0.33
2.854,0.11,0.17,-0.53,0.57
2.864,-0.30,-0.17,0.52,0.62
2.874,-0.32,-0.11,-0.28,0.44
2.885,-0.43,-0.10,0.39,0.59
2.894,-0.15,0.34,-0.31,0.49
2.905,-0.01,0.07,0.01,0.07
2.915,-0.14,-0.03,-0.07,0.16
2.925,0.16,-0.60,-0.04,0.62
2.935,-0.02,-0.37,-0.47,0.59
2.945,0.33,-0.14,0.22,0.42
2.955,0.10,0.35,-0.18,0.41
2.965,0.44,0.23,0.14,0.52
2.975,0.25,0.14,0.03,0.28
2.985,-0.13,0.05,-0.28,0.31
2.996,-0.11,-0.13,-0.33,0.37
3.005,-0.55,-0.11,0.65,0.86
3.016,-0.06,-0.02,-0.13,0.14
3.026,-0.44,0.28,-0.26,0.58
3.036,-0.02,0.22,0.50,0.55
3.046,0.16,-0.21,-0.52,0.58
3.056,-0.30,-0.47,-0.30,0.63
3.066,0.54,-0.49,0.04,0.73
3.076,-0.16,-0.22,0.26,0.38
3.086,0.39,0.25,-0.58,0.74
3.096,0.18,0.49,0.61,0.80
3.107,0.34,0.23,-0.17,0.44
3.117,-0.08,0.07,-0.50,0.51
3.127,-0.06,-0.36,0.31,0.48
3.137,-0.44,0.09,0.08,0.46
3.147,-0.35,0.22,-0.01,0.42
3.157,-0.18,0.05,0.19,0.27
3.167,-0.26,0.06,-0.20,0.33
3.177,0.15,-0.18,-0.18,0.30
3.187,-0.01,-0.27,-0.03,0.27
3.197,0.15,-0.43,-0.26,0.52
3.207,0.31,-0.30,0.05,0.44
3.217,0.26,0.01,0.12,0.28
3.227,0.25,0.41,-0.04,0.48
3.238,0.12,0.32,-0.01,0.34
3.247,-0.03,0.07,-0.39,0.40
3.258,-0.27,-0.15,0.30,0.43
3.268,-0.20,-0.09,-0.16,0.28
3.278,-0.47,0.19,0.31,0.60
3.288,-0.22,0.31,0.11,0.40
3.298,-0.02,-0.11,-0.14,0.18
3.308,0.18,-0.31,-0.38,0.52
3.318,-0.04,-0.23,0.20,0.31
3.328,0.12,-0.31,-0.29,0.44
3.338,-0.10,-0.36,-0.11,0.39
3.348,0.25,-0.03,0.15,0.30
3.358,0.58,0.44,-0.29,0.78
3.369,0.26,0.25,-0.12,0.38
3.379,-0.05,0.20,0.00,0.21
3.389,-0.05,-0.18,-0.05,0.19
3.399,-0.60,-0.09,0.30,0.68
3.409,-0.32,0.17,0.03,0.36
3.419,-0.31,0.34,0.07,0.46
3.429,0.05,-0.08,-0.18,0.21
3.439,0.07,-0.35,-0.08,0.36
3.450,0.03,-0.24,-0.20,0.31
3.459,-0.07,-0.29,0.53,0.61
3.470,0.10,-0.46,-0.59,0.75
3.480,0.31,-0.07,-0.30,0.44
3.490,0.52,0.49,-0.10,0.72
3.500,0.28,0.32,0.35,0.55
3.510,-0.03,0.51,-0.82,0.97
3.520,-0.47,-0.26,0.89,1.04
3.530,-0.34,-0.24,-0.54,0.68
3.540,-0.53,-0.06,0.60,0.81
3.550,0.02,0.35,-0.22,0.41
3.560,-0.02,0.09,-0.12,0.15
3.570,-0.02,-0.30,0.07,0.31
3.580,0.13,-0.49,-0.40,0.65
3.590,-0.11,-0.37,0.13,0.41
3.601,-0.08,-0.03,-0.21,0.23
3.611,0.46,-0.18,0.16,0.52
3.621,0.41,0.54,-0.82,1.07
3.631,0.43,-0.07,0.68,0.81
3.641,-0.00,0.29,-0.45,0.54
3.651,-0.36,0.02,0.38,0.53
3.661,-0.48,-0.10,-0.14,0.51
3.671,-0.11,-0.11,0.11,0.19
3.682,-0.39,0.44,-0.10,0.60
3.691,0.09,0.28,0.14,0.33
3.702,0.04,-0.38,-0.34,0.51
3.712,-0.02,-0.50,-0.29,0.58
3.722,-0.23,-0.30,0.36,0.52
3.732,0.20,-0.28,0.19,0.39
3.742,0.18,-0.08,-1.02,1.04
3.752,0.78,0.27,0.03,0.83
3.762,0.31,0.36,0.29,0.56
3.772,0.02,-0.02,-0.30,0.31
3.782,-0.67,0.28,0.10,0.73
3.792,-0.07,-0.04,0.36,0.37
3.803,-0.48,-0.06,-0.15,0.51
3.812,-0.35,0.16,0.12,0.40
3.822,0.11,0.06,-0.14,0.19
3.833,-0.03,-0.33,-0.22,0.40
3.843,0.26,-0.63,0.08,0.68
3.853,-0.19,-0.29,0.03,0.35
3.863,-0.06,-0.03,-0.20,0.21
3.873,0.44,0.22,-0.57,0.75
3.883,0.74,0.07,0.09,0.75
3.893,0.20,0.26,-0.34,0.48
3.903,-0.08,-0.21,0.69,0.72
3.913,-0.20,0.35,-0.62,0.74
3.923,-0.70,0.26,0.62,0.97
3.933,-0.06,-0.22,0.05,0.24
3.943,-0.59,0.01,-0.32,0.67
3.954,0.35,-0.16,0.06,0.39
3.964,-0.06,-0.14,-0.19,0.25
3.974,0.05,-0.40,0.24,0.47
3.984,0.05,-0.43,0.01,0.43
3.994,0.11,-0.12,-0.77,0.78
4.004,0.19,0.36,0.48,0.63
4.014,0.78,0.28,-0.56,1.00
4.024,0.25,0.06,-0.49,0.55
4.034,-0.31,-0.08,1.22,1.26
4.044,-0.33,0.23,-0.72,0.82
4.055,-0.66,0.12,0.45,0.81
4.064,-0.05,-0.20,0.38,0.43
4.075,-0.31,0.14,-0.57,0.66
4.085,0.29,0.01,0.17,0.33
4.095,0.00,-0.21,-0.03,0.21
4.105,-0.15,-0.51,-0.27,0.60
4.115,-0.00,-0.50,0.23,0.55
4.125,0.11,-0.03,-0.50,0.51
4.135,0.52,0.44,-0.07,0.69
4.145,0.60,0.28,-0.22,0.69
4.155,-0.10,-0.01,0.10,0.14
4.165,-0.23,0.21,-0.01,0.31
4.175,-0.24,-0.15,0.18,0.33
4.186,-0.50,-0.08,0.13,0.53
4.196,-0.27,0.16,-0.04,0.31
4.206,-0.10,0.09,-0.06,0.15
4.216,-0.01,-0.15,-0.12,0.19
4.226,0.12,-0.17,-0.17,0.27
4.236,0.10,-0.44,0.28,0.53
4.246,-0.18,-0.43,-0.11,0.48
4.256,0.33,-0.12,-0.47,0.58
4.266,0.44,0.46,-0.04,0.64
4.276,0.50,0.24,-0.01,0.55
4.286,-0.10,-0.16,0.30,0.35
4.297,-0.34,0.29,-0.46,0.64
4.307,-0.44,0.13,0.47,0.66
4.317,-0.21,0.12,0.15,0.28
4.327,-0.36,0.04,-0.26,0.45
4.337,0.09,-0.31,-0.10,0.34
4.347,-0.03,-0.43,0.03,0.43
4.357,0.10,-0.21,-0.46,0.51
4.367,-0.13,0.00,0.21,0.25
4.377,0.19,-0.32,0.18,0.41
4.387,0.16,-0.08,-0.41,0.45
4.397,0.67,0.38,-0.43,0.89
4.407,0.15,0.22,0.68,0.73
4.418,-0.18,0.35,-0.35,0.52
4.428,-0.14,0.01,-0.22,0.26
4.438,-0.52,-0.16,0.39,0.67
4.448,-0.30,-0.20,0.49,0.61
4.458,-0.34,0.29,-0.85,0.96
4.468,0.15,-0.07,0.45,0.48
4.478,0.17,-0.23,-0.35,0.45
4.488,-0.19,-0.26,-0.17,0.36
4.498,0.17,-0.17,-0.06,0.25
4.508,-0.04,-0.18,-0.10,0.21
4.518,0.48,-0.18,0.14,0.53
4.529,0.29,0.37,-0.37,0.60
4.539,0.16,0.35,0.21,0.43
4.549,0.13,0.14,-0.21,0.28
4.559,-0.57,-0.02,-0.09,0.58
4.569,-0.01,-0.29,0.37,0.47
4.579,-0.59,0.04,0.17,0.61
4.589,-0.30,0.55,-0.57,0.85
4.599,0.22,-0.19,0.46,0.55
4.609,-0.02,-0.41,-0.54,0.68
4.619,0.16,-0.37,-0.28,0.49
4.629,0.01,-0.15,0.55,0.57
4.640,0.07,-0.01,-0.83,0.84
4.650,0.31,0.01,0.50,0.59
4.660,0.42,0.20,-0.03,0.47
4.670,-0.00,0.42,-0.25,0.49
4.680,-0.12,0.29,0.12,0.34
4.690,-0.05,-0.28,-0.07,0.30
4.700,-0.60,-0.15,0.44,0.76
4.710,-0.20,0.17,-0.07,0.27
4.720,-0.37,0.31,-0.19,0.52
4.730,0.14,-0.03,0.03,0.15
4.740,0.02,-0.37,-0.27,0.45
4.750,0.30,-0.60,0.07,0.67
4.760,0.08,-0.17,-0.22,0.29
4.771,-0.03,0.09,0.07,0.11
4.781,0.44,0.02,-0.06,0.44
4.791,0.16,0.23,0.03,0.28
4.801,0.09,0.39,-0.34,0.52
4.811,0.04,0.24,0.22,0.33
4.821,-0.44,-0.25,0.04,0.51
4.831,-0.16,-0.27,0.20,0.37
4.841,-0.51,0.22,-0.13,0.57
4.851,-0.21,0.16,0.23,0.35
4.861,0.19,0.06,-0.64,0.67
4.871,0.25,-0.58,0.03,0.64
4.881,-0.02,-0.54,0.03,0.54
4.892,0.07,0.02,-0.75,0.75
4.902,-0.10,-0.05,0.98,0.99
4.912,0.45,0.21,-1.24,1.34
4.922,0.23,0.11,0.95,0.99
4.932,0.14,0.42,-0.63,0.77
4.942,-0.03,0.07,0.02,0.08
4.952,-0.17,-0.20,0.60,0.66
4.962,-0.57,-0.36,-0.18,0.70
4.972,-0.56,0.32,-0.15,0.66
4.982,0.34,0.21,0.31,0.50
4.993,-0.20,0.11,-0.45,0.50
5.003,0.18,-0.54,-0.01,0.56
5.013,0.26,-0.54,-0.25,0.65
5.023,-0.23,-0.20,0.03,0.31
5.033,0.18,0.09,0.01,0.20
5.043,0.62,0.39,-0.46,0.86
5.053,0.39,0.11,0.24,0.47
5.063,-0.29,0.39,-0.17,0.52
5.073,0.14,-0.25,0.25,0.38
5.083,-0.61,-0.19,-0.21,0.67
5.093,-0.08,-0.16,0.33,0.37
5.104,-0.32,0.35,-0.14,0.50
5.113,-0.21,0.24,0.25,0.41
5.124,0.20,-0.13,-0.50,0.55
5.134,-0.32,-0.34,-0.02,0.47
5.144,0.27,-0.51,-0.18,0.60
5.154,0.23,-0.21,-0.01,0.31
5.164,0.05,0.09,0.12,0.16
5.174,0.50,0.44,-0.63,0.92
5.184,0.60,0.17,0.57,0.84
5.194,-0.45,0.24,-0.14,0.53
5.204,0.00,-0.20,-0.47,0.51
5.214,-0.32,-0.20,0.39,0.55
5.224,-0.18,-0.02,0.22,0.29
5.234,-0.35,0.32,-0.28,0.55
5.244,-0.15,-0.00,0.46,0.48
5.255,-0.01,0.00,-0.69,0.69
5.265,-0.13,-0.15,0.31,0.37
5.275,0.38,-0.45,-0.48,0.76
5.285,-0.14,-0.34,0.05,0.37
5.295,0.46,-0.10,-0.01,0.47
5.305,-0.03,0.31,-0.09,0.32
5.315,0.61,0.26,-0.12,0.67
5.325,0.11,0.09,0.27,0.30
5.335,-0.29,0.11,-0.41,0.52
5.345,-0.23,-0.17,0.26,0.39
5.355,-0.38,0.16,0.05,0.41
5.366,-0.46,0.22,0.11,0.53
5.376,-0.11,-0.03,-0.09,0.14
5.386,0.22,-0.17,-0.47,0.54
5.396,0.11,-0.29,0.32,0.44
5.406,0.09,-0.12,-0.40,0.43
5.416,0.01,-0.34,-0.35,0.49
5.426,0.07,-0.29,0.48,0.57
5.436,0.56,0.33,-0.49,0.81
5.446,0.13,0.38,0.49,0.63
5.456,0.30,0.26,-0.90,0.98
5.467,-0.28,-0.23,0.84,0.92
5.477,-0.23,-0.28,-0.48,0.60
5.487,-0.41,0.15,0.17,0.47
5.497,-0.22,0.35,0.37,0.56
5.507,-0.34,0.28,-0.34,0.55
5.517,-0.08,-0.17,0.05,0.20
5.527,0.22,-0.27,-0.25,0.43
5.537,0.09,-0.24,-0.10,0.27
5.547,0.22,-0.30,-0.18,0.42
5.557,0.30,-0.02,0.21,0.36
5.568,0.94,0.66,0.02,1.15
5.578,0.53,0.60,-0.17,0.82
5.588,0.12,0.55,-0.16,0.58
5.598,0.24,-0.17,0.29,0.41
5.608,0.26,-0.46,0.02,0.53
5.618,-0.63,-0.26,0.38,0.78
5.628,-0.74,0.29,-0.70,1.06
5.638,-0.25,0.21,0.44,0.55
5.648,-0.17,-0.23,0.09,0.30
5.658,0.01,-0.25,-0.73,0.78
5.668,0.28,-0.26,0.10,0.40
5.678,0.38,-0.33,0.17,0.53
5.688,-0.18,-0.11,-0.51,0.55
5.699,-0.38,0.06,-0.06,0.39
5.709,-0.63,0.75,0.47,1.09
5.719,-0.83,1.72,-0.79,2.06
5.729,-0.92,0.95,1.11,1.72
5.739,-0.40,0.36,0.08,0.54
5.749,-0.02,-0.55,-0.24,0.61
5.759,0.36,-0.79,-0.95,1.29
5.769,0.38,-0.59,-0.39,0.80
5.779,-0.14,-0.54,0.87,1.04
5.789,-0.05,-0.49,-0.04,0.50
5.799,0.03,-0.66,-0.10,0.67
5.809,-0.14,-0.57,-0.83,1.02
5.820,0.02,-0.43,-0.09,0.44
5.830,0.84,-0.73,0.55,1.24
5.840,0.20,-0.75,-0.58,0.97
5.850,0.20,-0.09,-0.42,0.47
5.860,-0.28,0.55,2.02,2.12
5.870,-0.52,0.61,-0.68,1.05
5.880,0.08,-0.38,-0.32,0.50
5.890,-0.28,-0.49,-0.40,0.69
5.900,0.52,-0.13,-0.07,0.54
5.910,1.44,1.23,-0.45,1.95
5.920,0.44,0.11,0.28,0.53
5.930,0.04,-0.05,-0.44,0.44
5.941,0.18,0.24,-0.77,0.83
5.951,-0.31,-0.44,0.37,0.65
5.961,-0.02,-0.49,0.13,0.51
5.971,0.47,0.15,-0.72,0.87
5.981,0.50,0.38,-0.39,0.74
5.991,0.25,0.32,-0.11,0.42
6.001,-0.41,0.01,0.12,0.42
6.011,-0.56,-0.54,0.87,1.17
6.021,-0.63,-0.21,-0.29,0.73
6.031,-0.83,0.42,1.12,1.46
6.041,-0.03,0.63,-0.22,0.67
6.052,-0.65,0.35,-0.32,0.80
6.061,0.20,0.55,0.07,0.59
6.072,0.20,-0.76,0.21,0.81
6.082,0.53,-1.03,-0.83,1.43
6.092,0.71,-0.22,0.49,0.89
6.102,0.45,0.12,0.22,0.52
6.112,-0.06,0.46,-0.75,0.88
6.122,-0.28,0.03,0.24,0.37
6.132,-0.39,-0.09,0.40,0.56
6.142,-0.86,0.00,0.02,0.86
6.152,-0.12,0.37,-0.52,0.65
6.162,-0.05,0.16,0.47,0.50
6.172,0.33,-0.27,-0.40,0.59
6.183,-0.08,-0.39,-0.41,0.57
6.193,0.47,-0.44,0.23,0.68
6.203,-0.26,-0.11,-0.14,0.31
6.213,0.03,0.21,0.05,0.21
6.223,0.51,0.36,0.02,0.62
6.233,0.20,0.09,-0.18,0.29
6.243,0.20,-0.11,-0.21,0.31
6.253,-0.23,-0.38,0.17,0.48
6.264,-0.38,-0.09,0.07,0.40
6.273,-0.46,0.42,0.21,0.66
6.283,-0.33,0.34,-0.13,0.50
6.294,-0.01,-0.03,-0.37,0.37
6.304,0.09,-0.13,-0.06,0.17
6.314,0.36,-0.51,-0.14,0.63
6.324,-0.05,-0.38,0.16,0.41
6.334,0.35,-0.29,-0.42,0.62
6.344,-0.25,0.23,0.22,0.41
6.354,0.81,0.28,0.11,0.86
6.364,-0.01,0.24,-0.35,0.42
6.374,-0.18,-0.01,0.24,0.30
6.384,0.14,-0.40,-0.37,0.56
6.394,-0.72,0.20,0.58,0.94
6.404,-0.36,0.70,-0.18,0.81
6.414,-0.38,0.15,-0.19,0.45
6.425,0.30,-0.23,0.09,0.39
6.435,0.11,-0.67,-0.05,0.68
6.445,-0.18,-0.22,-0.55,0.62
6.455,0.46,-0.43,0.29,0.69
6.465,-0.03,-0.02,-0.19,0.19
6.475,0.15,0.40,0.03,0.43
6.485,0.80,0.11,0.26,0.85
6.495,-0.29,0.38,-0.46,0.66
6.505,0.19,-0.52,0.28,0.62
6.515,-0.27,-0.34,-0.55,0.71
