time,ax,ay,az,atotal
0.797,-0.10,0.15,0.36,0.41
0.807,0.43,0.01,0.32,0.53
0.817,-0.26,-0.37,-0.60,0.75
0.827,0.42,-0.67,-0.39,0.88
0.837,0.08,-0.25,0.51,0.58
0.847,0.17,-0.11,-0.29,0.36
0.857,0.23,0.28,0.21,0.42
0.867,0.32,0.39,0.22,0.55
0.877,0.20,0.37,-0.54,0.68
0.887,-0.06,-0.11,0.43,0.44
0.898,-0.37,-0.32,0.06,0.49
0.908,-0.83,0.11,0.06,0.84
0.918,-0.23,0.54,-0.02,0.59
0.928,-0.27,0.46,0.29,0.61
0.938,0.43,-0.33,-0.38,0.66
0.948,-0.09,-0.44,0.04,0.45
0.958,0.53,-0.38,-0.35,0.74
0.968,-0.25,-0.09,0.10,0.28
0.978,0.14,0.15,-0.01,0.20
0.988,0.41,0.14,0.34,0.55
0.998,0.29,0.26,-0.53,0.66
1.008,0.15,0.45,0.04,0.48
1.018,-0.21,-0.05,0.54,0.58
1.029,-0.43,-0.42,-0.51,0.79
1.039,-0.51,0.02,0.52,0.72
1.049,-0.18,0.47,-0.24,0.56
1.059,-0.17,0.51,0.16,0.56
1.069,0.33,-0.22,-0.05,0.40
1.079,0.02,-0.62,-0.52,0.80
1.089,-0.01,-0.46,0.26,0.53
1.099,0.13,-0.04,-0.12,0.18
1.109,-0.00,0.12,0.36,0.38
1.119,0.49,0.18,-0.20,0.55
1.129,0.39,0.30,-0.25,0.55
1.140,0.08,0.22,-0.07,0.25
1.150,-0.24,-0.10,0.36,0.44
1.160,-0.47,-0.27,0.20,0.58
1.170,-0.47,0.11,-0.38,0.61
1.180,-0.40,0.39,0.31,0.64
1.190,0.23,0.33,-0.09,0.41
1.200,-0.03,-0.10,-0.06,0.12
1.210,0.12,-0.58,-0.23,0.64
1.220,0.19,-0.48,0.22,0.56
1.230,-0.08,0.07,-0.43,0.44
1.240,0.55,0.33,0.19,0.67
1.250,0.19,0.33,0.22,0.44
1.261,0.14,0.08,-0.23,0.28
1.271,-0.16,-0.03,-0.05,0.17
1.281,0.01,0.06,-0.40,0.41
1.291,-0.36,-0.17,1.08,1.15
1.301,-0.52,0.15,-0.47,0.72
1.311,-0.56,0.37,-0.05,0.67
1.321,0.13,0.21,0.04,0.25
1.331,0.41,-0.33,-0.40,0.66
1.341,-0.08,-0.41,0.16,0.45
1.351,0.24,-0.41,-0.08,0.48
1.361,-0.12,-0.08,-0.24,0.28
1.371,0.37,0.27,-0.11,0.47
1.382,0.26,0.54,0.54,0.81
1.392,0.36,0.22,-0.45,0.62
1.402,-0.15,0.05,-0.16,0.22
1.412,-0.29,-0.18,0.70,0.78
1.422,-0.50,0.09,-0.43,0.66
1.432,-0.25,-0.11,0.35,0.44
1.442,-0.26,0.24,-0.12,0.37
1.452,0.27,0.13,-0.06,0.31
1.462,0.06,-0.13,-0.41,0.44
1.472,0.05,-0.24,0.13,0.28
1.482,0.04,-0.33,-0.04,0.33
1.493,-0.07,-0.19,-0.02,0.21
1.503,0.27,0.21,-0.10,0.35
1.513,0.57,0.53,-0.11,0.78
1.523,0.01,0.32,0.07,0.33
1.533,-0.03,-0.11,-0.15,0.19
1.543,-0.48,-0.16,0.16,0.53
1.553,-0.12,-0.07,-0.08,0.15
1.563,-0.42,0.33,0.39,0.66
1.573,-0.10,0.26,-0.11,0.30
1.583,0.01,-0.20,-0.01,0.20
1.593,0.06,-0.23,-0.27,0.36
1.603,-0.13,-0.18,-0.00,0.22
1.613,0.17,-0.20,-0.22,0.34
1.624,-0.00,-0.23,0.20,0.30
1.634,0.33,0.03,-0.26,0.42
1.644,0.53,0.53,-0.13,0.76
1.654,-0.03,0.31,0.55,0.63
1.664,0.19,0.07,-0.91,0.93
1.674,-0.33,-0.17,0.62,0.73
1.684,-0.15,-0.27,-0.13,0.34
1.694,-0.59,0.28,0.21,0.68
1.704,-0.13,0.33,0.51,0.62
1.714,-0.13,-0.01,-0.59,0.61
1.724,-0.15,-0.30,0.05,0.34
1.734,0.53,-0.19,-0.25,0.62
1.745,-0.31,-0.17,0.23,0.42
1.755,0.35,-0.31,0.01,0.47
1.765,0.22,0.08,-0.13,0.27
1.775,0.23,0.39,-0.21,0.51
1.785,0.23,0.39,0.59,0.75
1.795,0.08,0.21,-0.24,0.33
1.805,-0.43,-0.23,-0.30,0.57
1.815,-0.26,-0.42,0.59,0.77
1.825,-0.42,0.43,-0.10,0.61
1.835,-0.28,0.36,0.19,0.49
1.846,0.11,0.04,-0.22,0.25
1.855,-0.07,-0.36,0.05,0.37
1.866,0.28,-0.44,-0.33,0.61
1.876,-0.14,-0.21,0.06,0.26
1.886,-0.04,-0.05,-0.05,0.08
1.896,0.46,-0.11,0.36,0.60
1.906,0.35,0.41,-0.70,0.89
1.916,0.38,0.27,0.46,0.65
1.926,0.05,0.35,-0.07,0.36
1.936,-0.35,-0.10,-0.20,0.42
1.946,-0.49,-0.36,0.25,0.66
1.956,-0.45,0.17,0.33,0.58
1.966,-0.13,0.43,-0.31,0.55
1.977,-0.23,0.25,-0.27,0.43
1.987,0.19,-0.36,0.44,0.60
1.997,0.29,-0.37,-0.68,0.83
2.007,0.05,-0.29,0.18,0.35
2.017,-0.10,0.05,-0.17,0.20
2.027,0.40,-0.03,-0.01,0.41
2.037,0.43,0.29,0.13,0.53
2.047,0.28,0.32,-0.19,0.46
2.057,-0.03,0.07,0.21,0.23
2.067,-0.28,-0.05,-0.40,0.49
2.077,-0.71,-0.16,0.58,0.93
2.087,0.11,-0.01,0.26,0.28
2.098,-0.50,0.49,-0.28,0.76
2.108,-0.05,0.32,0.24,0.40
2.118,0.23,-0.39,-0.40,0.61
2.128,0.08,-0.50,0.01,0.51
2.138,0.06,-0.19,-0.27,0.33
2.148,-0.05,-0.13,0.13,0.19
2.158,0.30,0.13,-0.47,0.57
2.168,0.30,0.22,0.99,1.06
2.178,0.45,0.26,-0.70,0.87
2.188,-0.15,0.13,-0.01,0.20
2.198,-0.16,-0.08,0.19,0.26
2.209,-0.47,-0.10,0.14,0.50
2.218,-0.49,0.06,0.46,0.67
2.229,-0.24,0.38,-0.34,0.57
2.239,0.01,0.12,-0.04,0.13
2.249,0.23,-0.21,0.09,0.32
2.259,0.10,-0.59,0.07,0.60
2.269,-0.15,-0.25,-0.69,0.75
2.279,0.09,-0.02,0.30,0.31
2.289,0.53,0.27,-0.04,0.59
2.299,0.60,0.21,0.30,0.70
2.309,-0.02,0.13,-0.26,0.29
2.319,0.01,0.03,0.21,0.21
2.329,-0.62,0.03,-0.07,0.62
2.340,-0.55,0.18,0.27,0.64
2.350,-0.20,0.39,-0.00,0.44
2.360,-0.11,0.37,0.02,0.38
2.370,-0.01,-0.35,-0.14,0.38
2.380,0.28,-0.58,0.01,0.64
2.390,0.10,-0.35,0.01,0.36
2.400,0.16,-0.17,-0.05,0.24
2.410,-0.14,0.04,-0.10,0.18
2.420,0.42,0.32,0.05,0.53
2.430,0.39,0.45,-0.26,0.65
2.440,0.17,0.05,0.10,0.20
2.451,-0.06,-0.12,-0.05,0.14
2.461,-0.46,-0.25,0.02,0.52
2.471,-0.40,0.27,0.28,0.56
2.481,-0.43,0.43,-0.01,0.60
2.491,-0.18,0.26,-0.32,0.45
2.501,0.13,-0.18,0.52,0.56
2.511,0.19,-0.41,-0.54,0.70
2.521,-0.02,-0.47,-0.15,0.49
2.531,0.18,-0.22,0.30,0.42
2.541,0.25,-0.02,-0.51,0.57
2.551,0.27,0.38,0.23,0.52
2.561,0.65,0.36,0.06,0.74
2.571,-0.21,0.20,-0.04,0.29
2.581,-0.00,-0.19,-0.17,0.25
2.592,-0.74,-0.10,0.46,0.88
2.602,-0.33,0.32,0.06,0.47
2.612,-0.45,0.45,-0.16,0.66
2.622,0.23,0.05,0.39,0.46
2.632,0.30,-0.41,-0.74,0.89
2.642,-0.19,-0.37,-0.04,0.42
2.652,0.13,-0.17,-0.06,0.22
2.662,-0.13,-0.17,0.03,0.22
2.672,0.29,-0.08,-0.22,0.37
2.682,0.54,0.26,0.46,0.75
2.693,0.31,0.45,-0.63,0.83
2.702,-0.00,0.06,-0.01,0.07
2.713,-0.12,-0.05,0.52,0.54
2.723,-0.49,-0.06,-0.42,0.65
2.733,-0.56,0.14,0.47,0.74
2.743,-0.19,0.51,-0.30,0.62
2.753,-0.03,0.01,0.28,0.28
2.763,0.24,-0.19,-0.45,0.55
2.773,0.03,-0.43,0.40,0.59
2.783,-0.14,-0.25,-0.67,0.73
2.793,0.02,-0.11,-0.08,0.14
2.803,0.50,-0.02,0.71,0.87
2.813,0.43,0.39,-0.47,0.75
2.823,0.20,0.22,-0.01,0.30
2.834,0.05,0.17,0.04,0.19
2.844,-0.33,-0.08,0.28,0.44
2.854,-0.58,-0.09,0.30,0.66
2.864,-0.38,0.29,-0.32,0.57
2.874,-0.33,0.41,0.46,0.70
2.884,0.37,-0.06,-0.48,0.61
2.894,0.05,-0.40,-0.14,0.43
2.904,0.03,-0.39,0.15,0.42
2.914,-0.08,-0.09,-0.16,0.20
2.924,0.14,-0.32,0.16,0.39
2.935,0.26,0.21,0.02,0.34
2.945,0.61,0.37,-0.58,0.92
2.955,0.01,0.30,0.36,0.47
2.965,0.10,0.25,-0.11,0.29
2.975,-0.56,-0.16,-0.01,0.59
2.985,-0.33,-0.16,0.27,0.45
2.995,-0.49,0.25,0.26,0.61
3.005,-0.01,0.39,-0.63,0.74
3.015,0.07,-0.13,0.39,0.42
3.025,0.05,-0.41,-0.09,0.42
3.035,-0.02,-0.28,-0.50,0.57
3.045,-0.03,-0.06,0.32,0.32
3.055,0.30,0.04,-0.28,0.41
3.066,0.63,0.22,-0.22,0.71
3.076,0.27,0.22,0.30,0.46
3.086,0.20,0.29,-0.28,0.45
3.096,-0.23,0.02,0.51,0.56
3.106,-0.84,-0.23,-0.49,1.00
3.116,0.06,-0.06,0.33,0.34
3.126,-0.24,0.21,0.50,0.59
3.136,-0.45,0.55,-0.66,0.97
3.146,0.35,0.07,0.20,0.41
3.156,0.17,-0.54,0.04,0.57
3.166,-0.29,-0.41,-0.68,0.84
3.177,0.18,-0.19,0.53,0.59
3.187,0.11,0.22,-0.60,0.65
3.197,0.45,0.03,0.40,0.61
3.207,0.49,0.23,-0.26,0.60
3.217,0.07,0.23,-0.04,0.24
3.227,-0.23,0.12,0.07,0.27
3.237,-0.35,-0.18,-0.00,0.40
3.247,-0.46,-0.04,0.37,0.59
3.257,-0.29,0.26,-0.40,0.55
3.267,-0.28,0.25,0.63,0.73
3.278,0.38,0.10,-0.59,0.71
3.287,-0.08,-0.54,0.17,0.57
3.298,0.16,-0.35,-0.55,0.67
3.308,0.07,-0.10,0.33,0.36
3.318,0.32,0.22,-0.13,0.40
3.328,0.21,0.35,0.42,0.59
3.338,0.41,0.13,-0.71,0.83
3.348,-0.10,0.11,-0.28,0.32
3.358,-0.09,-0.12,1.13,1.14
3.368,-0.61,0.06,-0.88,1.07
3.378,-0.05,-0.47,0.96,1.07
3.388,-0.47,0.52,-0.53,0.88
3.398,-0.15,0.32,-0.04,0.36
3.408,0.42,0.00,-0.16,0.45
3.418,-0.27,-0.15,0.00,0.31
3.429,0.27,-0.51,-0.21,0.61
3.439,0.03,-0.29,-0.11,0.31
3.449,0.29,0.13,0.05,0.32
3.459,0.33,0.47,0.32,0.66
3.469,0.38,0.22,-0.34,0.55
3.479,-0.30,0.10,0.04,0.32
3.489,0.01,-0.23,-0.14,0.27
3.499,-0.23,-0.19,0.02,0.30
3.509,-0.43,0.13,0.68,0.82
3.519,-0.23,0.36,-0.26,0.50
3.529,-0.09,0.13,-0.17,0.23
3.539,-0.02,0.17,-0.10,0.20
3.550,-0.05,-0.11,0.07,0.14
3.560,0.31,-0.42,-0.35,0.63
3.570,-0.03,-0.23,0.20,0.30
3.580,0.39,0.01,-0.17,0.43
3.590,0.28,0.28,0.23,0.46
3.600,0.25,0.46,0.09,0.53
3.610,0.06,-0.16,-0.20,0.27
3.620,-0.38,-0.22,-0.23,0.50
3.630,0.06,-0.11,0.39,0.41
3.640,-0.62,0.36,0.32,0.79
3.650,-0.36,0.33,-0.39,0.62
3.661,-0.25,0.09,0.10,0.28
3.671,0.17,-0.16,-0.20,0.31
3.681,0.37,-0.28,-0.34,0.57
3.691,0.10,-0.07,0.20,0.23
3.701,0.19,-0.20,-0.10,0.29
3.711,-0.08,-0.07,0.07,0.13
3.721,0.40,0.27,-0.04,0.48
3.731,0.20,0.57,0.19,0.63
3.741,0.22,-0.01,-0.09,0.24
3.751,-0.25,-0.45,-0.31,0.61
3.761,-0.14,-0.42,0.20,0.49
3.771,-0.40,0.42,0.25,0.63
3.782,-0.69,0.83,-0.07,1.08
3.792,-0.00,0.21,0.02,0.21
3.802,0.16,-0.45,-0.31,0.57
3.812,0.01,-0.51,0.02,0.51
3.822,0.20,-0.14,-0.51,0.57
3.832,0.11,-0.10,0.47,0.49
3.842,0.27,0.16,-0.38,0.50
3.852,0.26,0.18,0.14,0.35
3.862,0.28,0.27,-0.05,0.39
3.872,-0.04,0.38,-0.07,0.39
3.882,-0.16,-0.30,0.18,0.39
3.893,-0.16,-0.41,-0.21,0.49
3.903,-0.73,0.21,0.50,0.91
3.913,-0.13,0.63,0.05,0.64
3.923,0.10,0.30,-0.32,0.45
3.933,-0.08,-0.27,0.18,0.34
3.943,0.01,-0.53,-0.32,0.62
3.953,-0.10,-0.28,0.03,0.30
3.963,0.03,0.01,-0.03,0.04
3.973,0.40,-0.03,-0.14,0.43
3.983,0.32,0.19,0.47,0.60
3.993,0.37,0.22,-0.33,0.55
4.003,0.21,0.25,-0.43,0.54
4.014,0.00,-0.09,0.45,0.46
4.023,-0.33,-0.27,-0.21,0.48
4.034,-0.67,0.11,0.13,0.69
4.044,-0.53,0.67,-0.04,0.85
4.054,0.28,0.82,-0.26,0.90
4.064,-0.12,-0.44,1.28,1.36
4.074,-0.14,-0.86,-1.86,2.05
4.084,0.06,-0.58,0.58,0.82
4.094,0.45,0.16,0.04,0.48
4.104,0.03,0.28,-0.27,0.39
4.114,0.46,0.07,0.49,0.68
4.124,0.12,0.26,0.02,0.28
4.134,0.01,0.06,-0.48,0.49
4.145,0.03,-0.03,0.17,0.18
4.155,-0.38,-0.25,0.21,0.50
4.165,-0.44,0.11,0.00,0.46
4.175,-0.43,0.61,-0.02,0.75
4.185,-0.29,0.54,-0.23,0.65
4.195,0.24,-0.22,0.57,0.66
4.205,0.43,-0.82,-0.60,1.11
4.215,-0.05,-0.58,-0.36,0.68
4.225,0.29,0.02,0.30,0.42
4.235,0.05,0.37,-0.09,0.38
4.245,0.31,0.27,0.06,0.41
4.255,0.42,0.16,0.08,0.46
4.266,-0.00,0.22,-0.40,0.45
4.276,-0.37,-0.03,0.06,0.38
4.286,-0.13,-0.32,0.28,0.44
4.296,-0.72,0.14,0.08,0.74
4.306,-0.10,0.58,-0.12,0.61
4.316,-0.15,0.18,0.35,0.42
4.326,-0.01,-0.22,-0.84,0.87
4.336,0.04,-0.57,0.35,0.67
4.346,0.21,-0.35,-0.22,0.46
4.356,0.18,-0.17,-0.25,0.35
4.366,0.20,0.25,0.52,0.61
4.377,0.44,0.42,-0.37,0.71
4.387,0.32,0.05,0.33,0.46
4.397,-0.04,0.05,-0.29,0.29
4.407,-0.19,-0.15,-0.03,0.24
4.417,-0.13,0.01,0.20,0.24
4.427,-1.06,0.26,0.57,1.23
4.437,-0.28,0.56,-0.64,0.90
4.447,0.07,0.09,0.27,0.29
4.457,0.41,-0.24,-0.19,0.51
4.467,-0.16,-0.42,-0.19,0.49
4.477,0.28,-0.63,0.02,0.69
4.488,0.02,-0.05,-0.20,0.21
4.498,0.25,0.33,0.33,0.53
4.508,0.48,0.39,-0.12,0.63
4.518,0.20,0.04,-0.10,0.23
4.528,0.01,0.09,-0.31,0.32
4.538,-0.18,-0.29,0.42,0.55
4.548,-0.45,0.09,-0.26,0.53
4.558,-0.66,0.46,0.73,1.08
4.568,-0.22,0.32,-0.54,0.66
4.578,-0.05,-0.08,-0.12,0.15
4.588,0.12,-0.26,0.40,0.49
4.598,0.23,-0.26,-0.89,0.96
4.608,0.39,-0.54,0.68,0.95
4.618,-0.20,-0.01,-0.50,0.54
4.629,0.22,-0.03,0.22,0.32
4.639,0.46,0.42,-0.06,0.63
4.649,0.05,0.40,-0.05,0.41
4.659,0.15,-0.00,-0.16,0.22
4.669,-0.20,-0.10,0.29,0.37
4.679,-0.75,0.27,0.25,0.83
4.689,-0.45,0.41,-0.15,0.63
4.699,0.25,-0.05,0.28,0.38
4.709,-0.05,-0.28,-0.53,0.60
4.719,0.14,-0.42,-0.08,0.45
4.729,-0.05,-0.05,0.33,0.34
4.739,-0.06,-0.13,-0.39,0.41
4.750,0.22,-0.20,-0.04,0.29
4.760,0.38,0.23,0.26,0.51
4.770,0.38,0.52,-0.16,0.67
4.780,0.24,0.15,-0.20,0.35
4.790,-0.10,-0.01,0.15,0.18
4.800,-0.53,-0.26,0.28,0.65
4.810,-0.50,0.25,0.20,0.59
4.820,-0.39,0.53,-0.11,0.67
4.830,0.19,-0.00,-0.01,0.19
4.840,0.03,-0.39,-0.15,0.42
4.851,0.06,-0.27,-0.38,0.47
4.861,-0.02,-0.06,0.58,0.58
4.871,0.05,-0.15,-0.76,0.77
4.881,0.15,-0.17,0.16,0.28
4.891,0.40,-0.01,0.38,0.55
4.901,0.26,0.46,-0.48,0.71
4.911,0.07,0.46,0.02,0.46
4.921,-0.07,-0.23,0.48,0.54
4.931,-0.40,-0.13,-0.42,0.60
4.941,-0.53,0.16,0.49,0.74
4.951,-0.16,0.55,-0.24,0.62
4.961,-0.00,0.03,0.09,0.10
4.971,-0.05,-0.35,-0.33,0.48
4.982,0.07,-0.44,0.08,0.45
4.992,0.14,-0.28,-0.26,0.41
5.002,-0.14,0.08,-0.14,0.21
5.012,0.38,0.06,0.25,0.46
5.022,0.36,0.20,0.09,0.42
5.032,0.24,0.21,-0.35,0.47
5.042,-0.01,0.31,0.02,0.31
5.052,-0.10,-0.14,0.12,0.21
5.062,-0.38,-0.27,0.29,0.55
5.072,-0.48,0.26,-0.13,0.56
5.082,-0.29,0.40,0.21,0.54
5.093,-0.04,0.19,-0.17,0.26
5.102,0.09,-0.28,-0.36,0.46
5.113,0.21,-0.63,0.16,0.68
5.123,-0.02,-0.00,-0.20,0.20
5.133,0.29,-0.04,-0.12,0.31
5.143,0.05,0.05,0.05,0.09
5.153,0.28,0.02,0.27,0.39
5.163,0.27,0.29,-0.49,0.63
5.173,0.06,0.35,0.17,0.39
5.183,-0.35,-0.02,-0.02,0.35
5.194,-0.19,-0.31,0.16,0.39
5.203,-0.55,0.21,0.36,0.69
5.214,-0.21,0.49,-0.44,0.69
5.224,0.17,0.12,0.02,0.21
5.234,0.01,-0.40,0.08,0.41
5.244,0.25,-0.59,-0.55,0.84
5.254,-0.19,-0.21,0.48,0.56
5.264,0.20,0.22,-0.32,0.44
5.274,0.05,0.16,0.25,0.30
5.284,0.41,0.01,0.16,0.44
5.294,0.28,0.33,-0.55,0.70
5.304,0.06,0.20,0.24,0.32
5.314,-0.31,0.01,-0.01,0.31
5.324,-0.49,-0.23,0.35,0.65
5.335,-0.35,0.08,0.23,0.43
5.345,-0.19,0.39,-0.42,0.61
5.355,0.12,0.02,0.24,0.27
5.365,0.05,-0.24,-0.28,0.37
5.375,0.11,-0.42,-0.08,0.44
5.385,0.08,-0.15,-0.11,0.21
5.395,0.03,0.10,0.09,0.14
5.405,0.38,0.33,0.02,0.50
5.415,0.53,0.15,-0.06,0.55
5.425,-0.01,0.10,-0.16,0.19
5.435,-0.17,0.02,-0.11,0.20
5.445,-0.20,-0.19,0.29,0.40
5.455,-0.29,-0.11,0.07,0.32
5.466,-0.54,0.27,0.16,0.63
5.476,-0.01,0.41,-0.17,0.44
5.486,-0.09,0.11,0.09,0.17
5.496,0.14,-0.20,-0.33,0.41
5.506,0.28,-0.43,0.17,0.54
5.516,-0.13,-0.45,-0.07,0.47
5.526,0.03,0.04,-0.28,0.28
5.536,0.40,0.42,0.60,0.84
5.546,0.21,0.54,-0.36,0.68
5.556,0.22,-0.02,-0.28,0.35
5.566,-0.09,-0.25,0.02,0.26
5.577,-0.18,-0.19,-0.14,0.29
5.587,-0.46,0.10,0.24,0.53
5.597,-0.28,0.36,0.36,0.58
5.607,-0.07,0.23,-0.41,0.47
5.617,-0.08,0.03,-0.28,0.29
5.627,-0.06,-0.10,0.32,0.34
5.637,0.25,-0.45,-0.29,0.59
5.647,-0.01,-0.32,-0.22,0.39
5.657,0.43,-0.02,0.11,0.45
5.667,0.41,0.31,0.28,0.58
5.677,-0.17,0.52,-0.26,0.60
5.687,0.24,-0.03,-0.00,0.25
5.697,-0.06,-0.15,-0.27,0.31
5.707,-0.25,-0.20,0.03,0.32
5.718,-0.14,0.21,0.29,0.39
5.728,-0.46,0.36,0.57,0.82
5.738,-0.22,0.15,-0.54,0.60
5.748,0.07,-0.20,-0.13,0.25
5.758,0.01,-0.23,0.19,0.29
5.768,0.16,-0.09,-0.61,0.64
5.778,0.02,-0.33,0.59,0.68
5.788,0.24,-0.11,-0.73,0.78
5.798,0.31,0.12,0.46,0.58
5.808,0.26,0.52,0.00,0.59
5.819,0.17,0.32,-0.51,0.63
5.829,-0.18,-0.19,0.33,0.42
5.839,-0.27,-0.16,-0.33,0.46
5.849,-0.37,-0.08,0.72,0.81
5.859,-0.27,0.24,-0.35,0.51
5.869,-0.08,0.22,0.03,0.24
5.879,0.10,-0.02,0.34,0.35
5.889,0.02,-0.21,-0.88,0.91
5.899,0.10,-0.26,0.52,0.59
5.909,-0.05,-0.09,-0.25,0.27
5.919,0.24,-0.26,-0.26,0.44
5.929,0.30,0.15,0.20,0.39
5.940,0.26,0.41,0.17,0.51
5.950,0.07,0.36,-0.50,0.62
5.960,0.07,-0.06,0.13,0.16
5.970,-0.32,-0.23,0.23,0.46
5.980,-0.31,-0.12,0.12,0.35
5.990,-0.36,0.37,0.21,0.56
6.000,-0.13,0.39,-0.25,0.48
6.010,-0.07,-0.04,-0.02,0.08
6.020,0.09,-0.37,0.02,0.38
6.030,0.08,-0.34,-0.08,0.36
6.040,-0.05,-0.19,-0.43,0.47
6.050,0.05,-0.13,0.19,0.23
6.061,0.64,0.13,-0.04,0.66
6.071,0.11,0.40,0.26,0.49
6.081,0.27,0.28,-0.27,0.47
6.091,-0.23,0.12,0.09,0.28
6.101,-0.20,-0.14,-0.03,0.24
6.111,-0.38,-0.22,0.45,0.63
6.121,-0.29,0.26,0.08,0.39
6.131,-0.18,0.39,-0.01,0.43
6.141,-0.17,0.07,0.15,0.24
6.151,0.22,-0.46,-0.63,0.81
6.161,0.07,-0.45,0.06,0.46
6.171,0.16,0.09,0.01,0.19
6.182,0.13,-0.04,0.03,0.14
6.192,0.15,-0.02,-0.14,0.21
6.202,0.54,0.28,0.09,0.61
6.212,0.05,0.29,-0.29,0.41
6.222,-0.03,0.21,0.03,0.21
6.232,-0.16,-0.07,0.12,0.21
6.242,-0.59,-0.21,0.41,0.75
6.252,-0.49,0.22,-0.34,0.63
6.262,-0.07,0.42,0.15,0.45
6.272,0.13,0.10,0.12,0.20
6.282,0.07,-0.59,-0.49,0.77
6.293,0.08,-0.55,-0.12,0.57
6.302,-0.02,-0.06,-0.07,0.09
6.313,0.16,0.09,0.04,0.19
6.323,0.32,0.17,-0.17,0.40
6.333,0.37,0.13,0.16,0.42
6.343,0.08,0.28,-0.15,0.32
6.353,-0.16,0.12,0.03,0.21
6.363,0.03,-0.18,-0.06,0.19
6.373,-0.71,-0.14,0.50,0.88
6.383,-0.55,0.52,-0.52,0.92
6.393,0.08,0.14,0.31,0.35
6.403,-0.07,0.35,-0.37,0.51
6.413,0.30,-0.53,0.33,0.70
6.424,-0.19,-0.59,-0.53,0.81
6.434,0.15,-0.28,0.11,0.33
6.444,0.24,0.05,0.23,0.33
6.454,0.44,0.26,-0.41,0.66
6.464,0.31,0.11,0.12,0.36
6.474,0.26,0.27,-0.26,0.46
6.484,-0.39,-0.19,0.16,0.46
6.494,0.12,0.15,-0.56,0.59
6.504,-0.85,-0.07,1.23,1.49
6.514,-0.34,0.51,-0.80,1.01
6.524,-0.14,0.33,0.24,0.44
6.534,0.05,0.03,-0.03,0.07
6.545,0.14,-0.63,-0.30,0.71
