time,ax,ay,az,atotal
0.746,-0.21,-0.08,-0.75,0.78
0.757,0.41,-0.62,0.04,0.75
0.767,0.94,-0.52,0.80,1.34
0.777,0.45,-0.46,0.36,0.73
0.787,-0.29,-0.32,-0.68,0.81
0.797,-0.35,-0.18,-0.30,0.49
0.807,0.02,-0.23,0.24,0.33
0.817,1.53,1.15,0.95,2.14
0.827,1.29,0.89,-0.54,1.66
0.837,-0.06,0.49,-0.59,0.77
0.847,-0.90,1.13,0.56,1.54
0.858,-2.17,-0.00,-0.36,2.20
0.867,-1.38,0.19,-0.86,1.64
0.878,-0.37,-0.48,-0.12,0.62
0.888,0.51,-0.76,0.05,0.91
0.898,0.71,-0.70,0.54,1.14
0.908,0.20,-0.64,0.29,0.73
0.918,-0.77,-0.79,-0.78,1.35
0.928,-0.12,-0.09,-0.10,0.18
0.938,0.82,0.68,0.89,1.39
0.948,1.29,1.00,0.10,1.64
0.958,1.16,1.05,-0.78,1.75
0.968,0.40,0.68,0.01,0.79
0.978,-1.51,0.01,0.24,1.53
0.988,-2.77,-0.29,-0.13,2.79
0.999,-1.33,-0.37,-1.04,1.73
1.009,0.11,0.18,0.02,0.21
1.019,0.57,-0.39,0.16,0.71
1.029,0.98,-0.61,0.21,1.17
1.039,0.41,0.04,0.25,0.48
1.049,-0.87,-1.13,-0.34,1.46
1.059,-0.52,-0.14,-0.25,0.60
1.069,1.36,0.87,1.20,2.01
1.079,1.39,1.15,-0.67,1.92
1.089,0.73,0.92,-0.51,1.28
1.099,0.08,0.74,0.33,0.81
1.110,-2.02,-0.06,-0.10,2.03
1.119,-2.41,-0.46,-0.17,2.46
1.130,-1.27,-0.74,-1.22,1.91
1.140,0.58,0.22,0.48,0.78
1.150,1.05,-0.09,0.31,1.10
1.160,0.78,-0.57,0.15,0.98
1.170,0.17,0.37,-0.05,0.41
1.180,-0.68,-0.78,-0.54,1.17
1.190,-0.81,-0.30,-0.07,0.87
1.200,0.93,0.59,1.27,1.68
1.210,1.74,0.91,-0.68,2.08
1.220,1.04,0.73,-0.41,1.33
1.231,0.20,0.89,0.54,1.06
1.241,-2.19,-0.19,-0.42,2.23
1.251,-2.62,-0.10,-0.29,2.64
1.261,-1.09,-0.29,-0.90,1.44
1.271,-0.11,-0.53,0.20,0.58
1.281,1.13,-0.18,0.52,1.25
1.291,0.98,-0.55,-0.05,1.12
1.301,0.03,-0.02,0.14,0.15
1.311,-0.58,-0.58,-0.65,1.04
1.321,-0.79,-0.42,-0.02,0.89
1.331,0.74,0.88,1.03,1.54
1.342,1.49,0.95,-0.16,1.77
1.351,0.94,0.83,-0.82,1.50
1.362,0.17,0.52,0.17,0.57
1.372,-1.17,0.31,0.29,1.25
1.382,-2.78,-0.68,-0.16,2.87
1.392,-1.08,-0.29,-1.25,1.68
1.402,-0.04,-0.51,0.07,0.52
1.412,0.60,-0.25,0.52,0.83
1.422,0.75,-0.62,0.21,1.00
1.432,0.07,-0.07,0.00,0.10
1.442,-0.43,-0.14,-0.50,0.67
1.452,-0.31,-0.50,-0.15,0.61
1.462,1.19,1.12,1.23,2.05
1.473,1.51,0.85,-0.46,1.80
1.483,0.64,0.84,-0.62,1.22
1.493,-0.32,1.02,0.54,1.20
1.503,-2.16,-0.74,-0.60,2.36
1.513,-1.89,0.20,-0.01,1.90
1.523,-1.09,-0.61,-0.72,1.44
1.533,0.12,-0.83,-0.21,0.87
1.543,1.42,0.16,0.73,1.60
1.553,0.49,-0.97,0.02,1.09
1.563,-0.66,-0.09,-0.05,0.67
1.573,-0.13,0.53,-0.08,0.55
1.583,-0.14,-0.08,-0.34,0.37
1.594,1.00,0.63,0.78,1.42
1.603,1.88,1.06,-0.47,2.21
1.614,0.54,0.21,-0.10,0.59
1.624,-0.89,0.07,0.56,1.05
1.634,-2.35,-0.28,-0.43,2.41
1.644,-2.41,-0.10,-0.76,2.53
1.654,-0.10,0.49,-0.39,0.63
1.664,0.36,-0.55,0.13,0.67
1.674,1.09,0.02,0.50,1.20
1.684,0.86,-0.26,0.09,0.90
1.694,-0.89,-0.93,-0.49,1.37
1.705,-0.74,-0.32,-0.03,0.80
1.715,0.48,0.43,0.63,0.90
1.725,1.42,1.35,0.43,2.01
1.735,1.22,0.77,-0.99,1.75
1.745,0.46,0.70,-0.21,0.87
1.755,-1.21,-0.06,0.46,1.30
1.765,-2.48,-1.21,-0.19,2.76
1.775,-1.87,-0.19,-0.37,1.92
1.785,0.34,0.60,-0.38,0.79
1.795,0.91,0.39,-0.08,0.99
1.805,0.55,-0.08,0.17,0.58
1.815,0.42,-0.12,0.26,0.51
1.826,-0.51,-0.37,-0.45,0.77
1.836,-1.18,-1.42,-0.08,1.85
1.846,0.10,-0.03,0.86,0.87
1.856,2.00,1.18,0.20,2.33
1.866,1.65,1.32,-0.72,2.23
1.876,0.43,0.94,0.02,1.04
1.886,-1.18,0.19,-0.19,1.21
1.896,-2.33,-0.42,0.08,2.36
1.906,-1.86,-0.82,-0.47,2.08
1.916,-0.81,-0.57,-0.44,1.08
1.926,0.44,0.16,0.54,0.72
1.936,1.27,-0.16,-0.43,1.35
1.947,0.34,-0.05,0.44,0.56
1.957,-0.35,-0.21,-0.31,0.51
1.967,-0.58,-0.71,-0.46,1.03
1.977,0.17,0.12,0.85,0.88
1.987,1.22,0.70,0.64,1.55
1.997,1.12,0.98,-1.03,1.81
2.007,0.53,1.03,-0.26,1.19
2.017,-0.28,0.52,0.31,0.67
2.027,-2.29,-1.27,-0.02,2.62
2.037,-1.63,0.09,-0.37,1.67
2.047,-0.52,-0.69,-0.79,1.17
2.058,-0.41,-0.41,0.46,0.75
2.068,0.95,0.11,0.28,0.99
2.078,0.57,-0.12,-0.31,0.65
2.088,-0.13,0.27,0.03,0.30
2.098,-0.27,-0.91,-0.20,0.97
2.108,0.73,0.55,0.75,1.18
2.118,1.59,0.62,0.20,1.71
2.128,0.25,0.38,-0.82,0.94
2.138,-0.01,1.11,0.35,1.16
2.148,-1.12,-0.04,-0.25,1.15
2.158,-2.08,0.26,-0.10,2.10
2.168,-1.36,-0.43,-0.56,1.53
2.178,-0.21,-0.37,-0.69,0.81
2.189,0.94,-0.04,0.82,1.25
2.199,0.59,-1.15,0.13,1.30
2.209,-0.16,-0.00,0.16,0.22
2.219,-0.25,0.44,-0.37,0.62
2.229,-0.43,-0.42,-0.59,0.84
2.239,0.71,0.65,0.90,1.31
2.249,2.04,1.00,0.34,2.29
2.259,0.75,0.14,-0.91,1.19
2.269,-0.31,0.63,0.56,0.90
2.279,-1.72,-0.12,-0.06,1.73
2.290,-2.59,-0.06,-0.77,2.70
2.299,-0.74,0.87,-0.34,1.19
2.310,-0.04,-0.75,-0.34,0.83
2.320,0.92,-0.10,0.45,1.03
2.330,1.15,-0.21,0.48,1.27
2.340,-0.56,-1.27,-0.42,1.45
2.350,-0.97,-0.53,-0.10,1.11
2.360,0.11,0.06,-0.00,0.12
2.370,0.81,0.95,0.57,1.37
2.380,1.81,1.24,0.15,2.19
2.390,0.88,0.76,-0.92,1.48
2.400,-0.29,0.52,0.13,0.61
2.410,-2.03,-0.49,0.19,2.10
2.420,-2.71,-0.75,-0.32,2.83
2.431,-0.73,-0.07,-0.60,0.94
2.441,0.88,0.33,0.03,0.94
2.451,1.20,0.16,0.24,1.23
2.461,0.62,-0.12,0.16,0.65
2.471,-0.19,-0.18,-0.40,0.48
2.481,-1.35,-1.03,-0.29,1.72
2.491,-0.60,-0.86,0.42,1.12
2.501,0.97,0.39,0.45,1.14
2.511,1.97,1.25,0.54,2.40
2.521,1.42,1.35,-1.06,2.23
2.531,-0.32,0.48,-0.32,0.66
2.542,-2.12,0.48,0.53,2.24
2.551,-2.78,-0.53,-0.72,2.92
2.562,-1.07,-0.61,-0.30,1.27
2.572,0.33,0.09,0.32,0.47
2.582,0.85,-1.13,-0.51,1.50
2.592,1.17,0.53,0.89,1.56
2.602,-0.00,-0.69,-0.30,0.76
2.612,-0.88,-0.90,-0.65,1.42
2.622,-0.52,-0.05,0.44,0.68
2.632,0.28,0.09,0.44,0.53
2.643,1.62,1.47,0.27,2.20
2.652,1.44,0.96,-0.79,1.91
2.663,0.22,0.80,-0.11,0.84
2.673,-2.06,0.53,0.50,2.19
2.683,-2.59,-0.61,-0.97,2.83
2.693,-1.20,-1.01,-0.47,1.64
2.703,0.09,0.26,0.79,0.84
2.713,1.01,-0.72,-0.37,1.30
2.723,1.00,-0.14,0.33,1.07
2.733,0.14,-0.03,-0.12,0.19
2.743,-0.97,-1.35,-0.63,1.78
2.753,-0.05,0.62,0.67,0.91
2.764,1.04,0.48,0.79,1.39
2.773,1.00,0.83,-0.74,1.49
2.784,0.68,1.14,-0.54,1.44
2.794,-0.09,0.51,0.29,0.59
2.804,-2.17,0.44,0.13,2.22
2.814,-2.17,0.05,-0.22,2.18
2.824,-0.32,-0.58,-1.23,1.40
2.834,0.34,-0.49,0.11,0.61
2.844,0.68,-0.74,0.72,1.23
2.854,0.28,-0.74,0.50,0.94
2.864,-0.09,-0.05,-0.42,0.43
2.874,-0.36,-0.37,-0.60,0.80
2.885,-0.17,0.24,0.43,0.52
2.894,1.57,1.19,0.75,2.11
2.904,1.44,0.57,-0.74,1.71
2.915,0.32,0.60,-0.15,0.69
2.925,-0.58,0.53,0.48,0.92
2.935,-2.35,-0.16,-0.33,2.38
2.945,-1.72,0.61,-0.52,1.89
2.955,-0.59,-0.35,-0.80,1.05
2.965,0.24,-0.55,0.06,0.61
2.975,0.91,-0.34,0.89,1.32
2.985,0.24,-1.16,-0.08,1.18
2.995,-0.44,-0.37,-0.17,0.60
3.005,-0.13,-0.31,-0.35,0.49
3.016,0.41,0.43,0.42,0.73
3.026,1.27,1.41,0.67,2.01
3.036,1.12,0.92,-0.76,1.64
3.046,0.13,0.69,-0.45,0.84
3.056,-0.81,0.05,0.54,0.98
3.066,-2.35,-0.95,-0.33,2.55
3.076,-1.85,-0.45,-0.41,1.94
3.086,0.41,0.49,-0.17,0.66
3.096,0.30,-0.20,-0.16,0.40
3.106,0.82,0.08,0.36,0.90
3.116,0.68,-0.11,-0.03,0.69
3.126,-0.99,-0.75,-0.31,1.28
3.136,-0.95,-0.74,0.07,1.20
3.147,0.70,-0.01,0.48,0.85
3.157,1.86,1.23,0.44,2.28
3.167,1.25,0.84,-0.62,1.63
3.177,0.38,0.90,-0.25,1.01
3.187,-1.32,0.59,0.22,1.46
3.197,-2.82,-0.35,-0.33,2.86
3.207,-1.80,-0.39,-0.57,1.93
3.217,-0.12,-0.22,-0.38,0.46
3.227,1.19,-0.42,0.32,1.31
3.237,0.85,-0.27,0.66,1.11
3.248,0.16,-0.49,-0.28,0.59
3.258,-0.49,-0.40,-0.52,0.82
3.267,-0.82,-0.44,0.05,0.93
3.278,-0.09,0.07,0.65,0.66
3.288,1.88,1.32,0.43,2.34
3.298,1.40,0.73,-1.17,1.97
3.308,0.76,0.87,0.23,1.18
3.318,-0.79,0.61,0.53,1.13
3.328,-3.10,-0.41,-0.39,3.15
3.338,-1.95,-0.16,-1.14,2.27
3.348,-0.25,-0.49,-0.15,0.57
3.358,0.64,-0.59,0.31,0.93
3.368,1.20,-0.70,0.61,1.52
3.379,0.51,-0.19,0.16,0.57
3.389,-0.66,-0.53,-0.80,1.17
3.399,-0.58,0.03,0.06,0.59
3.409,0.75,0.83,0.84,1.40
3.419,1.22,0.86,-0.27,1.51
3.429,1.00,1.22,-0.40,1.63
3.439,0.29,0.83,0.23,0.91
3.449,-1.32,-0.36,-0.26,1.40
3.459,-2.30,-0.39,0.14,2.34
3.469,-1.31,-0.42,-1.04,1.73
3.480,-0.05,-0.86,-0.23,0.89
3.490,0.62,0.09,0.86,1.07
3.500,0.11,-1.00,-0.20,1.02
3.510,0.85,1.01,0.24,1.34
3.520,-0.70,-0.14,-0.69,0.99
3.530,-0.76,-0.90,-0.17,1.19
3.540,1.65,1.26,1.21,2.41
3.550,1.59,0.33,-0.22,1.63
3.560,0.52,0.57,-0.55,0.95
3.570,0.08,0.69,0.47,0.84
3.580,-2.08,-0.31,-0.61,2.19
3.590,-2.34,0.25,0.00,2.35
3.600,-1.25,-0.61,-0.73,1.57
3.610,0.11,-0.46,-0.27,0.55
3.620,1.40,0.22,0.86,1.65
3.631,0.78,-0.51,-0.16,0.94
3.641,-0.56,-0.27,0.03,0.63
3.651,-0.35,-0.18,-0.35,0.53
3.661,-0.32,-0.04,-0.22,0.39
3.671,0.79,0.37,1.20,1.48
3.681,1.90,0.73,-0.50,2.10
3.691,0.60,0.99,-0.45,1.24
3.701,-0.70,0.39,0.63,1.02
3.711,-2.33,-0.30,-0.95,2.54
3.721,-1.97,0.14,0.12,1.98
3.732,0.15,0.36,-0.61,0.72
3.742,0.10,-0.72,-0.09,0.73
3.752,1.13,0.05,0.73,1.35
3.762,0.62,-0.54,-0.24,0.85
3.772,-0.99,-0.87,0.08,1.32
3.782,-0.73,-0.32,-0.35,0.87
3.792,0.23,-0.37,0.12,0.45
3.802,2.17,2.17,1.16,3.28
3.812,2.77,2.36,0.05,3.64
3.822,1.66,2.16,-0.66,2.81
3.832,-0.04,1.87,0.65,1.98
3.843,-1.09,-0.27,-1.01,1.51
3.852,-1.85,-0.56,-0.16,1.94
3.863,-1.55,-0.30,0.23,1.59
3.873,-0.67,-1.69,-0.04,1.82
3.883,0.25,-0.56,0.32,0.69
3.893,0.70,-0.65,-0.42,1.05
3.903,0.03,-0.54,-0.85,1.01
3.913,-0.41,0.42,0.87,1.05
3.923,-0.67,-0.02,0.18,0.70
3.933,-0.27,0.00,-0.71,0.76
3.943,0.32,0.15,-0.63,0.72
3.953,0.19,-0.50,0.21,0.58
3.963,-0.42,-0.92,0.35,1.07
3.974,-0.21,-0.56,0.32,0.67
3.984,-0.98,-0.46,-0.69,1.28
3.994,-2.04,0.29,-0.45,2.10
4.004,-1.09,0.89,-0.36,1.46
4.014,-0.02,0.07,-0.45,0.46
4.024,0.69,0.53,0.65,1.09
4.034,-1.43,0.19,0.45,1.51
4.044,-2.91,2.21,-0.92,3.77
4.054,-0.34,1.62,-1.45,2.20
4.064,-1.04,-1.20,-0.95,1.85
4.074,-0.21,-1.34,1.34,1.90
4.084,1.18,-2.51,1.10,2.98
4.095,0.29,-0.62,-0.32,0.76
4.105,-0.45,0.53,0.40,0.80
4.115,-0.24,-0.23,-2.09,2.12
4.125,-0.70,-0.37,-0.90,1.20
4.135,-1.42,-1.83,0.97,2.52
4.145,0.36,-1.02,0.60,1.24
4.155,0.64,-0.26,1.10,1.30
4.165,3.95,3.15,2.28,5.54
4.175,2.52,2.01,-4.20,5.30
4.185,0.81,0.90,0.09,1.21
4.195,1.48,2.71,2.13,3.75
4.206,-1.17,-1.57,-0.38,1.99
4.216,-1.09,-1.69,-0.02,2.01
4.226,0.35,-0.52,0.18,0.65
4.236,-0.20,-1.31,-0.50,1.41
4.246,0.10,-0.82,0.11,0.83
4.256,0.12,-0.26,0.41,0.51
4.266,0.40,0.23,-0.33,0.57
4.276,0.00,-0.32,-0.37,0.49
4.286,0.09,-0.02,-0.03,0.10
4.296,-0.06,-0.43,0.24,0.50
4.306,0.04,-0.35,-0.04,0.35
4.316,0.45,-0.24,0.40,0.65
4.326,1.31,0.35,0.47,1.44
4.337,1.07,0.47,-0.95,1.51
4.347,0.13,0.03,0.23,0.27
4.357,-1.30,0.90,0.48,1.65
4.367,-3.87,1.09,-0.54,4.06
4.377,-3.04,1.80,-1.61,3.88
4.387,-0.62,1.43,-0.72,1.72
4.397,0.23,0.36,0.02,0.43
4.407,1.19,0.27,1.38,1.84
4.417,1.06,-1.13,-0.19,1.56
4.427,-0.31,-2.16,-0.42,2.22
4.437,-0.01,-1.07,0.03,1.07
4.448,0.31,-0.61,0.81,1.06
4.458,1.04,1.31,0.59,1.78
4.468,1.30,1.72,-0.88,2.33
4.478,0.07,1.09,-0.79,1.34
4.488,-2.08,0.95,0.22,2.30
4.498,-2.55,-0.04,-0.10,2.56
4.508,-1.33,-0.59,-0.32,1.49
4.518,0.03,-0.64,0.65,0.91
4.528,0.96,-0.75,-0.96,1.55
4.538,0.51,-0.59,0.80,1.12
4.548,0.63,0.56,-0.86,1.21
4.559,-0.25,-1.23,0.32,1.29
4.569,-1.00,-0.17,-0.08,1.02
4.579,-0.42,-0.19,0.28,0.54
4.589,1.45,1.05,0.78,1.95
4.599,2.04,1.82,-0.72,2.82
4.609,0.60,-0.12,-0.65,0.89
4.619,-0.29,1.06,0.36,1.15
4.629,-2.97,-0.50,0.49,3.05
4.639,-2.61,-0.66,-1.11,2.91
4.649,-0.06,0.21,-0.24,0.33
4.659,0.19,-1.24,-0.23,1.27
4.669,1.21,0.36,0.97,1.60
4.680,0.49,0.33,0.23,0.63
4.690,0.04,-0.83,-0.86,1.19
4.700,-0.37,-0.02,-0.57,0.68
4.710,-0.18,-1.21,0.81,1.47
4.720,1.51,1.48,1.18,2.42
4.730,1.01,0.89,-0.75,1.54
4.740,-0.04,0.51,-0.96,1.09
4.750,-0.76,1.27,0.35,1.53
4.760,-2.41,-0.52,-0.50,2.51
4.770,-1.28,-0.25,-0.38,1.36
4.780,0.13,-0.53,0.40,0.68
4.790,0.17,-0.80,0.25,0.86
4.801,0.75,0.31,-0.56,0.99
4.811,-0.07,-0.60,0.39,0.72
4.821,-0.56,-0.08,-0.71,0.91
4.831,-0.14,-0.95,0.42,1.05
4.841,1.38,0.81,1.04,1.90
4.851,1.34,-1.86,3.39,4.09
4.861,-0.94,-0.30,-0.20,1.01
4.871,-0.49,-0.41,-0.98,1.18
4.881,-0.85,2.91,0.60,3.09
4.891,-1.54,0.24,-2.87,3.27
4.901,-0.59,-1.04,-2.10,2.42
4.911,-0.35,0.16,5.18,5.20
4.921,-0.96,-1.56,-2.30,2.94
4.931,0.98,1.78,0.92,2.23
4.942,-0.29,-0.66,-1.06,1.28
4.952,-0.24,-0.39,-2.75,2.78
4.962,0.98,0.20,2.34,2.55
4.972,1.76,0.62,0.40,1.91
4.982,0.60,0.73,-2.28,2.47
4.992,1.35,1.04,-0.84,1.90
5.002,0.06,0.07,1.73,1.73
5.012,-2.81,1.23,-2.06,3.69
5.022,-2.51,0.23,-1.05,2.73
5.032,0.89,4.71,-1.81,5.13
5.043,0.63,3.95,-1.73,4.36
5.052,0.83,3.48,-1.15,3.76
5.063,0.82,4.69,-0.94,4.85
5.073,-1.26,1.96,-3.12,3.89
5.083,-0.76,-10.97,10.77,15.39
5.093,-1.34,-1.78,-1.63,2.76
5.103,1.65,0.43,-5.14,5.42
5.113,0.84,-4.62,11.79,12.69
5.123,-0.50,-2.50,-0.41,2.58
5.133,0.10,0.20,-4.03,4.04
5.143,-0.89,0.94,-1.39,1.90
5.153,-0.66,0.42,-4.81,4.88
5.164,-0.58,-2.05,1.93,2.88
5.174,1.79,0.86,3.35,3.90
5.184,-0.07,-1.57,-0.07,1.57
5.194,0.07,0.69,0.80,1.06
5.204,-0.78,0.76,-3.24,3.42
5.214,-1.52,-2.11,-0.47,2.64
5.224,0.52,1.35,0.48,1.52
5.234,1.73,-0.40,2.38,2.97
5.244,1.92,0.46,0.62,2.07
5.254,0.84,0.68,-1.74,2.05
5.264,-0.58,0.07,-0.08,0.59
5.275,-2.05,0.78,-1.24,2.52
5.284,-3.09,-0.56,1.10,3.33
5.295,-0.77,0.27,-0.63,1.03
5.305,0.46,-0.37,0.06,0.60
5.315,1.28,-0.07,-0.35,1.33
5.325,0.64,-0.49,0.68,1.06
5.335,0.02,-0.38,-0.91,0.98
5.345,-0.54,-0.63,1.03,1.32
5.355,-0.04,-0.04,-0.43,0.44
5.365,0.97,0.84,0.83,1.53
5.375,1.23,1.39,-0.93,2.07
5.385,0.56,0.67,-0.24,0.91
5.396,-0.24,0.91,0.39,1.02
5.405,-2.11,0.05,0.35,2.14
5.416,-1.97,-0.59,-1.28,2.43
5.426,-0.57,-0.62,-0.39,0.93
5.436,-0.25,-0.67,0.23,0.75
5.446,1.15,-0.37,0.45,1.29
5.456,0.79,-0.48,0.53,1.07
5.466,-0.61,-0.00,-0.63,0.87
5.476,-0.30,0.19,-0.32,0.48
5.486,0.62,0.32,0.55,0.89
5.496,1.26,1.26,0.35,1.81
5.506,0.96,0.52,-0.58,1.24
5.517,0.58,0.85,0.21,1.05
5.527,-1.08,-0.09,-0.26,1.12
5.537,-2.50,-1.04,-0.10,2.71
5.547,-1.67,0.26,-0.32,1.71
5.557,-0.40,-0.77,-0.63,1.07
5.567,0.44,-0.03,0.36,0.58
5.577,0.90,0.11,0.53,1.05
5.587,0.76,0.11,-0.49,0.91
5.597,-0.42,0.02,0.02,0.42
5.607,-0.87,-0.91,-0.31,1.30
5.617,0.38,-0.08,0.64,0.75
5.627,1.74,1.08,0.36,2.08
5.638,1.04,0.60,-0.39,1.27
5.648,0.32,0.79,-0.32,0.91
5.658,-1.31,0.24,0.25,1.35
5.668,-2.21,-0.20,-0.44,2.26
5.678,-1.52,-0.22,-0.48,1.61
5.688,-0.33,-0.44,-0.10,0.56
5.698,0.81,-0.11,0.04,0.82
5.708,0.94,-0.39,0.23,1.04
5.718,-0.07,-0.28,0.26,0.39
5.728,-0.47,-0.12,-0.44,0.65
5.738,-0.15,-0.17,-0.29,0.36
5.748,0.81,0.83,1.04,1.56
5.759,1.28,0.52,-0.28,1.41
5.768,0.91,0.57,-0.59,1.22
5.779,0.14,0.61,0.24,0.67
5.789,-1.95,-0.60,0.16,2.05
5.799,-2.61,-0.33,-0.24,2.64
5.809,-1.09,0.03,-0.75,1.33
5.819,0.31,0.12,-0.30,0.45
5.829,0.76,-0.19,0.43,0.89
5.839,1.17,-0.25,0.01,1.19
5.849,-0.12,-0.31,0.46,0.57
5.859,-1.07,-0.49,-0.57,1.31
5.869,-0.70,-0.37,-0.14,0.81
5.880,1.05,0.66,0.73,1.44
5.890,2.14,1.39,0.15,2.56
5.900,1.09,0.49,-0.63,1.35
5.910,0.05,0.65,0.05,0.65
5.920,-1.84,-0.45,0.03,1.90
5.930,-2.98,-0.37,-0.07,3.00
5.940,-1.63,-0.36,-0.77,1.84
5.950,0.47,-0.11,-0.35,0.59
5.960,0.98,0.26,0.50,1.13
5.970,1.17,-0.54,0.11,1.29
5.980,0.39,0.24,0.26,0.52
5.990,-0.76,-0.55,-0.45,1.04
6.001,-1.18,-0.76,-0.37,1.45
6.011,0.60,0.98,1.17,1.64
6.021,1.93,0.92,-0.26,2.16
6.031,1.30,1.02,-0.55,1.74
6.041,0.11,0.33,0.31,0.46
6.051,-1.52,-0.46,-0.30,1.62
6.061,-2.38,-0.31,0.17,2.41
6.071,-1.65,-0.65,-0.85,1.96
6.081,-0.52,-0.57,-0.28,0.83
6.091,1.10,1.22,0.53,1.73
6.101,1.38,-0.21,-0.11,1.40
6.111,0.01,-0.47,-0.05,0.48
6.122,-0.40,-0.14,0.07,0.43
6.132,-0.07,-0.66,-0.25,0.71
6.142,0.28,0.16,0.94,0.99
6.152,1.49,1.20,0.03,1.91
6.162,0.86,1.18,-0.91,1.72
6.172,-0.21,0.96,0.14,0.99
6.182,-1.39,-0.98,-0.23,1.72
6.192,-2.32,-0.72,0.05,2.43
6.202,-0.80,0.10,-0.23,0.84
6.212,-0.28,-1.11,-0.52,1.26
6.222,0.19,0.01,0.53,0.56
6.232,1.53,1.07,0.05,1.87
6.243,-0.01,-0.11,-0.46,0.47
6.253,-0.90,-0.62,-0.11,1.10
6.263,0.28,-0.39,0.16,0.50
6.273,0.80,0.23,0.79,1.14
6.283,1.31,0.49,0.01,1.39
6.293,0.56,0.65,-0.64,1.07
6.303,-0.30,0.95,0.10,1.00
6.313,-1.49,0.12,-0.01,1.49
6.323,-2.17,-0.06,-0.51,2.23
6.333,-0.77,0.01,-0.44,0.89
6.344,0.35,-0.03,-0.10,0.36
6.354,0.53,-0.77,0.35,1.00
6.364,0.62,-0.39,0.46,0.87
6.374,-0.06,-0.27,-0.36,0.46
6.384,-0.34,-0.06,-0.25,0.42
6.394,-0.13,0.01,0.16,0.21
6.404,0.62,0.08,0.50,0.80
6.414,1.71,1.35,-0.16,2.19
6.424,0.65,0.50,-0.31,0.88
6.434,-1.05,0.05,-0.05,1.05
6.444,-2.06,-0.17,0.03,2.07
6.454,-1.90,0.14,-0.57,1.98
6.465,-0.50,0.27,-0.28,0.63
6.475,0.51,-0.49,0.14,0.72
6.485,1.25,0.01,-0.23,1.27
6.495,0.52,-0.58,0.37,0.86
6.505,-1.03,-0.89,-0.14,1.37
6.515,-1.12,-0.78,-0.07,1.37
6.525,0.16,0.20,-0.08,0.27
