time,ax,ay,az,atotal
1.957,-0.48,0.10,-0.14,0.51
1.967,-2.18,-0.37,0.06,2.21
1.977,-2.13,0.13,-0.84,2.29
1.987,-0.61,-0.38,-0.55,0.90
1.997,0.43,-0.07,0.25,0.50
2.007,0.92,-0.27,0.45,1.06
2.017,0.99,-0.22,0.40,1.10
2.027,-0.22,-0.02,-0.73,0.76
2.037,-0.54,-0.40,-0.06,0.68
2.047,0.62,0.52,0.75,1.11
2.057,1.43,0.81,-0.02,1.64
2.067,0.95,0.48,-0.51,1.18
2.078,0.01,0.52,0.25,0.57
2.088,-1.26,0.15,-0.13,1.28
2.098,-1.90,0.04,-0.06,1.90
2.108,-1.81,-0.32,-1.06,2.12
2.118,-0.14,-0.41,-0.22,0.49
2.128,0.88,-0.23,0.45,1.01
2.138,0.88,-0.70,0.46,1.21
2.148,0.07,-0.30,0.12,0.33
2.158,-0.34,0.15,-0.66,0.76
2.168,-0.14,0.15,0.05,0.21
2.178,1.22,1.17,0.65,1.81
2.188,1.14,0.00,0.15,1.15
2.199,0.87,1.17,-0.76,1.65
2.209,-0.37,-0.49,0.42,0.74
2.219,-2.12,-0.55,-0.43,2.23
2.229,-2.00,0.09,0.21,2.02
2.239,-0.92,0.02,-1.07,1.41
2.249,0.32,0.39,0.01,0.50
2.259,0.81,-0.01,0.24,0.84
2.269,0.95,-0.25,0.01,0.98
2.279,-0.10,-0.37,0.28,0.48
2.289,-0.72,-0.64,-0.51,1.09
2.300,0.18,0.13,0.56,0.60
2.310,1.55,1.20,0.50,2.03
2.320,1.17,0.74,-0.81,1.61
2.330,0.56,1.05,0.02,1.19
2.340,-0.44,0.18,0.03,0.48
2.350,-2.12,-1.27,-0.27,2.48
2.360,-1.80,-0.15,0.18,1.82
2.370,-0.71,-0.06,-0.73,1.01
2.380,0.49,0.26,-0.20,0.59
2.390,0.73,0.50,0.43,0.98
2.400,0.53,-0.36,-0.25,0.68
2.410,-0.07,0.04,0.02,0.09
2.420,-0.45,-1.00,-0.18,1.11
2.431,-0.69,-0.91,0.11,1.15
2.441,0.96,0.54,1.13,1.58
2.451,2.21,1.60,-0.62,2.80
2.461,0.51,0.78,-0.66,1.15
2.471,-0.18,0.56,0.17,0.61
2.481,-1.66,-0.47,-0.06,1.73
2.491,-2.30,-0.74,0.01,2.42
2.501,-0.95,-0.05,-0.63,1.14
2.511,-0.32,-0.37,-0.30,0.57
2.521,1.01,0.66,0.31,1.25
2.531,1.28,0.17,0.18,1.30
2.541,0.13,-0.33,-0.28,0.45
2.551,-0.68,-0.57,-0.05,0.89
2.562,0.11,-0.51,0.07,0.53
2.572,0.59,0.15,0.88,1.07
2.582,1.12,0.95,-0.25,1.49
2.592,0.65,1.09,-0.81,1.50
2.602,-0.11,0.60,0.17,0.63
2.612,-1.10,-0.52,-0.08,1.22
2.622,-1.98,-0.75,0.12,2.13
2.632,-0.86,0.19,-0.63,1.09
2.642,-0.36,-0.75,-0.46,0.95
2.652,0.18,0.25,0.64,0.71
2.663,0.94,0.33,0.12,1.00
2.672,0.42,0.04,-0.50,0.66
2.683,-0.36,-0.23,0.02,0.43
2.693,0.22,-0.44,0.42,0.64
2.703,1.53,0.57,0.39,1.67
2.713,0.80,0.35,-0.31,0.93
2.723,-0.09,0.10,-0.35,0.38
2.733,-0.40,1.00,0.47,1.18
2.743,-1.42,-0.07,-0.40,1.48
2.753,-1.94,-0.05,-0.60,2.03
2.763,-0.36,0.53,-0.55,0.84
2.773,0.27,-0.63,0.09,0.69
2.783,0.64,-0.30,0.78,1.06
2.794,0.70,-0.31,0.09,0.77
2.804,-0.35,-0.66,-0.51,0.91
2.814,-0.17,0.48,-0.28,0.58
2.824,-0.18,-0.50,0.45,0.70
2.834,1.08,0.81,0.51,1.45
2.844,1.50,0.98,-0.41,1.84
2.854,0.48,0.14,-0.38,0.63
2.864,-0.79,0.28,0.20,0.86
2.874,-2.27,-0.34,0.15,2.30
2.884,-1.63,0.63,-0.65,1.86
2.894,-0.52,-0.00,-0.72,0.88
2.904,0.60,-0.09,0.09,0.61
2.915,1.23,-0.01,0.55,1.35
2.925,0.47,-0.74,0.17,0.90
2.935,-0.83,-0.88,-0.34,1.26
2.945,-0.92,-0.92,-0.29,1.33
2.955,0.79,0.60,0.48,1.10
2.965,1.70,1.02,0.97,2.21
2.975,1.28,1.17,-1.10,2.05
2.985,0.57,1.02,-0.22,1.19
2.995,-0.66,0.67,0.27,0.98
3.005,-2.86,-0.63,-0.16,2.94
3.016,-1.86,-0.41,-0.47,1.96
3.026,-0.06,-0.29,-0.46,0.55
3.036,0.72,-0.08,0.43,0.85
3.046,1.01,-0.48,0.06,1.12
3.056,0.38,-0.11,0.22,0.45
3.066,-0.32,-0.12,-0.46,0.57
3.076,-1.09,-0.90,-0.28,1.45
3.086,-0.15,0.26,0.41,0.51
3.096,1.30,0.26,0.65,1.47
3.106,1.79,1.28,-0.38,2.23
3.116,0.97,0.87,-0.38,1.36
3.126,-0.60,0.20,0.07,0.64
3.136,-2.40,0.23,0.04,2.42
3.147,-2.50,-0.39,-0.63,2.60
3.157,-0.40,-0.26,-0.53,0.72
3.167,0.46,-0.57,0.25,0.77
3.177,1.17,-0.34,0.22,1.24
3.187,0.75,-0.11,0.58,0.96
3.197,0.01,-0.44,-0.69,0.82
3.207,-0.52,-0.65,-0.48,0.96
3.217,-0.56,-0.38,0.73,0.99
3.227,1.12,1.05,0.91,1.78
3.237,1.48,0.97,-1.09,2.08
3.247,0.92,0.98,-0.34,1.38
3.258,-0.68,0.41,0.41,0.89
3.268,-2.52,0.28,0.05,2.53
3.278,-1.42,0.12,-0.89,1.68
3.288,-0.88,-0.99,-0.50,1.41
3.298,0.48,0.25,0.44,0.70
3.308,0.81,-1.04,0.26,1.34
3.318,0.58,0.03,0.16,0.60
3.328,-0.19,-0.48,-0.27,0.58
3.338,-0.15,-0.67,-0.46,0.83
3.348,0.75,0.63,0.87,1.30
3.358,1.20,0.56,0.44,1.39
3.368,0.55,0.66,-1.03,1.35
3.379,0.13,1.13,0.24,1.16
3.388,-0.87,0.61,-0.01,1.06
3.399,-2.56,-0.34,-0.41,2.61
3.409,-0.91,0.30,-0.59,1.12
3.419,0.06,-0.66,-0.33,0.74
3.429,0.61,-0.55,0.59,1.01
3.439,0.61,-0.45,0.52,0.92
3.449,0.07,-0.56,-0.41,0.70
3.459,-0.22,0.30,-0.35,0.51
3.469,-0.16,-0.37,0.02,0.41
3.479,1.00,0.58,0.83,1.42
3.489,1.25,1.34,0.03,1.84
3.500,0.78,0.39,-0.93,1.27
3.510,-0.50,0.07,0.15,0.53
3.520,-1.29,-0.02,0.37,1.35
3.530,-1.98,-0.27,-0.23,2.01
3.540,-0.99,0.34,-0.69,1.26
3.550,0.04,0.11,-0.43,0.45
3.560,0.54,-0.18,0.22,0.61
3.570,0.65,-0.50,0.45,0.94
3.580,-0.11,-1.02,-0.18,1.05
3.590,-0.10,-0.29,-0.13,0.33
3.600,0.37,0.18,0.33,0.52
3.610,1.18,0.79,0.38,1.47
3.621,0.93,1.10,-0.39,1.49
3.631,0.88,1.11,-0.54,1.51
3.641,-0.36,0.17,0.45,0.60
3.651,-2.14,-1.21,-0.22,2.47
3.661,-1.67,-0.22,-0.06,1.69
3.671,-0.80,0.01,-0.60,1.00
3.681,0.21,0.04,-0.14,0.26
3.691,0.87,0.31,0.20,0.94
3.701,0.56,-0.07,0.18,0.59
3.711,0.01,-0.04,-0.28,0.28
3.721,-0.65,-0.84,-0.21,1.08
3.732,-0.70,-0.90,0.27,1.18
3.742,1.68,0.81,0.77,2.02
3.752,1.63,1.01,-0.17,1.92
3.762,0.76,1.06,-0.81,1.54
3.772,-0.36,0.29,0.33,0.57
3.782,-1.90,0.28,-0.13,1.92
3.792,-2.53,-0.54,-0.34,2.61
3.802,-1.12,-0.57,-0.67,1.42
3.812,0.47,-0.10,-0.09,0.49
3.822,1.08,-0.32,0.56,1.26
3.832,0.81,-0.11,0.17,0.84
3.842,0.03,-0.15,-0.14,0.21
3.853,-0.26,-0.27,-0.67,0.77
3.863,-0.16,-0.33,0.45,0.58
3.873,0.85,0.74,1.22,1.66
3.883,1.00,0.68,-1.21,1.71
3.893,1.03,0.56,-0.09,1.17
3.903,-0.05,0.60,0.26,0.66
3.913,-2.24,-0.55,-0.03,2.31
3.923,-1.94,0.47,-0.36,2.03
3.933,-1.20,-0.50,-1.19,1.76
3.943,-0.21,-0.17,0.34,0.44
3.954,1.57,0.26,0.67,1.72
3.964,1.18,-0.72,-0.13,1.38
3.974,-0.02,0.04,0.21,0.21
3.984,-0.48,-0.54,-0.65,0.97
3.994,-0.08,0.24,0.53,0.58
4.004,1.26,1.09,0.50,1.74
4.014,0.59,-0.04,-0.95,1.12
4.024,0.82,1.22,0.40,1.52
4.034,-0.37,0.02,0.08,0.38
4.044,-1.92,-0.64,-0.40,2.06
4.054,-1.74,0.56,0.01,1.83
4.064,-0.71,-0.82,-1.48,1.84
4.074,0.40,-0.21,0.68,0.81
4.085,0.55,0.06,0.65,0.85
4.095,0.70,-0.44,-0.17,0.84
4.105,-0.11,0.41,-0.23,0.48
4.115,-0.64,-0.85,-0.48,1.17
4.125,0.67,0.22,0.57,0.91
4.135,1.64,1.00,1.11,2.22
4.145,0.82,0.32,-1.34,1.60
4.155,0.14,0.72,0.31,0.80
4.165,-1.20,0.21,-0.14,1.23
4.175,-2.05,-0.44,-0.29,2.11
4.185,-1.42,0.35,0.03,1.46
4.195,-0.59,-0.48,-1.11,1.34
4.206,0.91,-0.19,0.42,1.02
4.216,0.89,-0.02,0.56,1.05
4.226,0.01,-0.95,-0.29,0.99
4.236,-0.20,0.18,0.12,0.30
4.246,0.09,0.08,-0.28,0.30
4.256,0.54,0.17,0.33,0.66
4.266,1.46,1.11,0.44,1.89
4.276,0.89,0.81,-0.72,1.40
4.286,-0.15,0.30,0.22,0.40
4.296,-1.50,-0.59,-0.13,1.62
4.306,-1.81,-0.16,-0.12,1.82
4.317,-1.17,0.16,-0.38,1.24
4.327,0.11,0.11,-0.68,0.70
4.337,0.27,-0.12,0.42,0.52
4.347,0.86,0.05,0.15,0.88
4.357,0.29,-0.54,0.07,0.62
4.367,-1.02,-0.64,-0.32,1.25
4.377,-0.61,-0.75,0.03,0.96
4.387,1.44,0.81,0.64,1.77
4.397,1.39,0.80,0.08,1.61
4.407,1.07,0.86,-0.68,1.54
4.417,0.22,0.85,0.23,0.91
4.427,-1.56,-0.40,-0.16,1.62
4.437,-2.28,-0.67,-0.07,2.37
4.448,-1.70,-0.04,-0.50,1.77
4.458,0.29,0.07,-0.43,0.52
4.468,0.98,0.27,0.32,1.07
4.478,0.87,-0.22,0.06,0.90
4.488,0.23,-0.29,0.12,0.39
4.498,-0.66,-0.50,-0.44,0.94
4.508,-0.52,-0.68,0.13,0.86
4.518,0.33,-0.00,0.92,0.97
4.528,1.97,1.55,-0.30,2.52
4.538,0.91,0.91,-0.66,1.45
4.548,0.40,0.63,0.06,0.75
4.558,-1.16,-0.23,0.10,1.19
4.568,-2.35,-0.66,0.08,2.44
4.579,-1.43,-0.24,-0.68,1.60
4.589,-0.63,-0.09,-0.63,0.90
4.599,0.45,0.20,0.56,0.74
4.609,1.39,-0.09,-0.07,1.40
4.619,0.53,-0.18,0.30,0.64
4.629,-0.29,-0.26,-0.45,0.59
4.639,-0.08,-0.42,0.18,0.47
4.649,0.61,0.16,0.70,0.94
4.659,0.91,0.43,-0.42,1.09
4.669,0.64,1.27,-0.09,1.43
4.680,0.30,0.85,-0.11,0.90
4.690,-1.35,-0.72,-0.37,1.57
4.700,-1.63,-0.04,0.40,1.68
4.710,-1.04,-0.32,-0.81,1.36
4.720,-0.44,-0.43,-0.41,0.74
4.730,0.10,0.03,0.69,0.70
4.740,0.96,-0.16,-0.13,0.98
4.750,0.41,0.52,-0.05,0.66
4.760,-0.29,-0.54,-0.28,0.67
4.770,-0.18,-0.47,0.17,0.53
4.780,1.10,0.59,0.92,1.55
4.791,1.36,0.23,-0.68,1.54
4.801,0.26,0.68,-0.13,0.74
4.811,-0.26,0.56,0.27,0.67
4.821,-1.41,0.10,-0.41,1.47
4.831,-1.94,0.32,-0.07,1.97
4.841,-0.83,-0.06,-0.92,1.24
4.851,0.02,-0.08,-0.11,0.14
4.861,0.72,-0.60,0.76,1.21
4.871,0.43,-0.70,-0.11,0.83
4.881,-0.17,-0.28,-0.05,0.33
4.891,0.23,0.07,-0.42,0.48
4.901,0.05,-0.09,0.21,0.23
4.912,0.81,0.59,0.97,1.40
4.922,1.51,1.22,-0.62,2.04
4.932,0.46,0.55,-0.42,0.83
4.942,-0.68,0.30,0.22,0.78
4.952,-1.73,-0.13,-0.04,1.74
4.962,-1.78,0.12,-0.20,1.80
4.972,-0.36,0.23,-0.96,1.05
4.982,0.12,-0.51,0.09,0.53
4.992,0.71,0.14,0.51,0.88
5.002,0.64,-0.72,0.13,0.97
5.012,-0.44,-0.54,-0.23,0.73
5.022,-1.06,-0.55,-0.14,1.20
5.033,-0.03,-0.50,-0.54,0.74
5.043,1.15,0.69,1.44,1.96
5.053,1.60,0.98,0.10,1.88
5.063,0.85,0.78,-1.22,1.68
5.073,0.42,1.02,0.33,1.15
5.083,-2.10,-0.18,-0.02,2.11
5.093,-2.53,0.20,-0.11,2.54
5.103,-1.08,-0.89,-0.82,1.62
5.113,0.55,-0.34,0.02,0.64
5.123,0.72,-0.27,0.45,0.89
5.133,0.77,-0.63,0.15,1.01
5.143,0.29,-0.03,-0.13,0.32
5.154,-0.73,-0.47,-0.40,0.95
5.164,-0.40,-0.18,-0.04,0.44
5.174,0.37,0.02,0.70,0.80
5.184,1.96,1.36,0.34,2.41
5.194,1.31,1.04,-0.89,1.89
5.204,-0.16,0.48,-0.09,0.52
5.214,-1.75,0.68,0.47,1.94
5.224,-2.63,-0.33,-0.73,2.74
5.234,-1.30,-0.49,-0.76,1.58
5.244,0.44,0.04,0.33,0.55
5.254,0.88,-1.11,0.01,1.42
5.265,1.05,-0.02,0.88,1.37
5.275,0.18,-0.55,-0.59,0.83
5.285,-0.36,-0.73,-0.64,1.03
5.295,-0.63,-0.13,0.50,0.81
5.305,0.40,0.41,0.88,1.05
5.315,1.54,1.18,-0.44,1.99
5.325,1.35,1.26,-0.74,2.00
5.335,-0.50,0.35,0.16,0.63
5.345,-1.89,0.57,0.39,2.01
5.355,-1.86,-0.15,-0.95,2.09
5.365,-1.14,-0.87,-0.50,1.52
5.376,0.28,0.03,0.51,0.59
5.385,0.43,-1.38,-0.09,1.45
5.396,1.17,0.60,0.60,1.45
5.406,0.22,-0.27,-0.18,0.39
5.416,-0.42,-0.53,-1.06,1.25
5.426,0.32,0.57,0.99,1.19
5.436,1.07,0.48,0.45,1.25
5.446,0.57,0.54,-0.67,1.03
5.456,0.59,1.05,0.11,1.21
5.466,-0.72,0.40,-0.10,0.83
5.476,-2.34,0.04,-0.23,2.35
5.486,-1.50,-0.03,-0.58,1.61
5.496,-0.28,-0.40,-0.50,0.70
5.506,0.50,-0.54,0.58,0.93
5.517,0.62,-0.66,0.23,0.94
5.527,0.55,-0.00,0.07,0.55
5.537,0.38,0.14,-0.32,0.52
5.547,-0.29,-0.29,-0.49,0.64
5.557,0.22,0.14,1.19,1.22
5.567,2.37,2.19,0.44,3.26
5.577,1.64,1.89,-0.86,2.64
5.587,1.22,1.59,0.73,2.13
5.597,0.63,1.92,0.08,2.02
5.607,-1.65,-0.92,-1.08,2.18
5.617,-1.22,0.27,-0.04,1.25
5.627,-1.25,-0.70,-0.08,1.43
5.638,-0.97,-1.69,0.27,1.97
5.648,0.09,-0.13,0.53,0.55
5.658,0.93,-0.77,-0.86,1.49
5.668,0.14,-0.18,-0.59,0.63
5.678,-0.02,0.09,0.55,0.55
5.688,-0.26,-0.60,0.11,0.66
5.698,-0.55,-0.03,0.21,0.58
5.708,-0.17,-0.24,-0.79,0.85
5.718,-0.07,-0.38,-0.60,0.71
5.728,-0.37,-0.03,0.71,0.80
5.739,-1.84,0.06,0.07,1.84
5.749,-2.83,0.98,-0.83,3.11
5.759,-1.88,2.24,-0.94,3.07
5.769,-0.87,1.77,-0.74,2.11
5.779,-0.33,-0.00,-0.24,0.40
5.789,0.92,-0.76,0.65,1.36
5.799,1.01,-1.66,0.57,2.02
5.809,0.17,-1.46,0.07,1.47
5.819,-0.23,-0.55,0.02,0.59
5.829,-0.05,0.16,-0.73,0.75
5.839,-0.42,-0.65,-1.00,1.26
5.849,-0.58,-1.31,0.11,1.43
5.859,-0.18,-0.98,0.99,1.40
5.870,-0.20,-0.84,-0.28,0.91
5.880,-0.15,-0.44,-0.75,0.88
5.890,-0.53,-0.02,0.09,0.54
5.900,-0.07,0.22,-0.38,0.44
5.910,-0.28,-1.30,-0.06,1.33
5.920,1.48,1.11,1.77,2.56
5.930,4.70,2.96,1.45,5.74
5.940,2.27,1.84,-3.12,4.27
5.950,0.32,1.04,0.80,1.35
5.960,0.60,1.25,0.99,1.71
5.970,-2.05,-1.41,-0.47,2.53
5.981,-0.79,-1.18,0.37,1.47
5.991,0.18,-1.02,-0.16,1.04
6.001,0.58,-1.91,-0.63,2.10
6.011,1.26,-0.62,0.64,1.54
6.021,0.53,-0.86,0.06,1.01
6.031,0.00,-0.96,0.09,0.96
6.041,0.69,0.56,-0.29,0.93
6.051,-0.14,-1.23,-0.26,1.27
6.061,-0.43,-0.26,0.33,0.60
6.071,-0.86,1.30,1.03,1.86
6.081,-3.66,4.32,0.46,5.68
6.091,0.17,3.10,-4.29,5.30
6.101,0.69,1.90,-0.38,2.06
6.112,0.46,0.14,1.65,1.72
6.122,0.11,-1.75,0.18,1.76
6.132,-1.34,-0.60,1.48,2.09
6.142,-0.99,-0.70,-1.34,1.81
6.152,-0.24,-1.88,-1.54,2.45
6.162,-0.73,-0.30,0.58,0.98
6.172,0.01,-0.28,0.45,0.53
6.182,1.49,0.70,0.81,1.83
6.192,-0.53,0.33,-0.60,0.87
6.202,0.55,-0.20,-0.58,0.82
6.212,1.65,1.65,0.54,2.39
6.223,0.29,0.51,-0.11,0.60
6.233,0.18,-0.01,0.45,0.48
6.243,-0.21,0.30,-0.28,0.46
6.253,-1.63,-0.61,-0.51,1.81
6.263,-1.32,0.47,0.04,1.40
6.273,-1.23,-0.88,-0.95,1.78
6.283,0.06,-0.14,0.47,0.49
6.293,0.94,0.28,0.10,0.99
6.303,0.41,-0.87,-0.13,0.97
6.313,-0.20,0.30,0.34,0.50
6.323,-0.08,-0.23,-0.82,0.86
6.333,-0.18,-0.61,0.80,1.02
6.343,1.22,1.29,0.78,1.94
6.354,0.95,-0.13,-1.27,1.59
6.364,0.86,0.68,0.28,1.13
6.374,-0.22,0.78,0.21,0.83
6.384,-2.51,-0.83,-0.28,2.66
6.394,-1.76,0.43,-0.25,1.83
6.404,-0.44,0.28,-0.72,0.89
6.414,0.45,-0.05,-0.30,0.55
6.424,0.84,-0.33,0.97,1.33
6.434,0.48,-0.56,-0.47,0.88
6.444,-0.44,-0.67,0.26,0.84
6.455,-0.62,-0.38,-0.25,0.77
6.465,0.44,0.00,0.33,0.55
6.475,1.58,1.20,0.55,2.05
6.485,1.26,0.89,-0.79,1.73
6.495,0.46,0.74,-0.12,0.88
6.505,-0.79,0.36,0.53,1.02
6.515,-2.42,-0.77,-0.47,2.58
6.525,-2.10,-0.07,-0.54,2.17
6.535,-0.16,0.14,-0.51,0.55
